"Month","Date","Datetime","Settlement_Period","Demand_Forecast","Demand_Outturn","TRIAD_Avoidance_Estimate","TRIAD_Avoidance_Corrected_Demand_Outturn","APE","Absolute_Error","Publish_Datetime"
"Jan",2026-01-11,"2026-01-11T10:00:00Z",20,31916,31455,0,31455,1.5,461,"2026-01-10T08:45:00Z"
"Jan",2026-01-11,"2026-01-11T10:30:00Z",21,33282,32885,0,32885,1.2,397,"2026-01-10T08:45:00Z"
"Jan",2026-01-11,"2026-01-11T11:00:00Z",22,33919,33653,0,33653,0.8,266,"2026-01-10T08:45:00Z"
"Jan",2026-01-11,"2026-01-11T11:30:00Z",23,34165,34756,0,34756,1.7,591,"2026-01-10T08:45:00Z"
"Jan",2026-01-11,"2026-01-11T12:00:00Z",24,34750,34850,0,34850,0.3,100,"2026-01-10T08:45:00Z"
"Jan",2026-01-11,"2026-01-11T12:30:00Z",25,35896,35864,0,35864,0.1,32,"2026-01-10T08:45:00Z"
"Jan",2026-01-11,"2026-01-11T13:00:00Z",26,36620,36215,0,36215,1.1,405,"2026-01-10T08:45:00Z"
"Jan",2026-01-11,"2026-01-11T13:30:00Z",27,36169,36279,0,36279,0.3,110,"2026-01-10T08:45:00Z"
"Jan",2026-01-11,"2026-01-11T14:00:00Z",28,35469,36559,0,36559,3,1090,"2026-01-10T08:45:00Z"
"Jan",2026-01-11,"2026-01-11T14:30:00Z",29,35266,36420,0,36420,3.2,1154,"2026-01-10T08:45:00Z"
"Jan",2026-01-11,"2026-01-11T15:00:00Z",30,35210,36541,0,36541,3.6,1331,"2026-01-10T08:45:00Z"
"Jan",2026-01-11,"2026-01-11T15:30:00Z",31,35474,36583,0,36583,3,1109,"2026-01-10T08:45:00Z"
"Jan",2026-01-11,"2026-01-11T16:00:00Z",32,35876,37174,0,37174,3.5,1298,"2026-01-10T08:45:00Z"
"Jan",2026-01-11,"2026-01-11T16:30:00Z",33,36731,37949,0,37949,3.2,1218,"2026-01-10T08:45:00Z"
"Jan",2026-01-11,"2026-01-11T17:00:00Z",34,37895,38706,0,38706,2.1,811,"2026-01-10T08:45:00Z"
"Jan",2026-01-11,"2026-01-11T17:30:00Z",35,39180,39763,0,39763,1.5,583,"2026-01-10T08:45:00Z"
"Jan",2026-01-11,"2026-01-11T18:00:00Z",36,38911,39343,0,39343,1.1,432,"2026-01-10T08:45:00Z"
"Jan",2026-01-11,"2026-01-11T18:30:00Z",37,37818,38454,0,38454,1.7,636,"2026-01-10T08:45:00Z"
"Jan",2026-01-11,"2026-01-11T19:00:00Z",38,36678,37622,0,37622,2.5,944,"2026-01-10T08:45:00Z"
"Jan",2026-01-11,"2026-01-11T19:30:00Z",39,35410,36140,0,36140,2,730,"2026-01-10T08:45:00Z"
"Jan",2026-01-11,"2026-01-11T20:00:00Z",40,33867,34881,0,34881,2.9,1014,"2026-01-10T08:45:00Z"
"Jan",2026-01-11,"2026-01-11T20:30:00Z",41,32656,33524,0,33524,2.6,868,"2026-01-10T08:45:00Z"
"Jan",2026-01-11,"2026-01-11T21:00:00Z",42,31130,31588,0,31588,1.4,458,"2026-01-10T08:45:00Z"
"Jan",2026-01-11,"2026-01-11T21:30:00Z",43,29800,30510,0,30510,2.3,710,"2026-01-10T08:45:00Z"
"Jan",2026-01-11,"2026-01-11T22:00:00Z",44,28363,29030,0,29030,2.3,667,"2026-01-10T08:45:00Z"
"Jan",2026-01-11,"2026-01-11T22:30:00Z",45,26624,26935,0,26935,1.2,311,"2026-01-10T08:45:00Z"
"Jan",2026-01-11,"2026-01-11T23:00:00Z",46,25152,25426,0,25426,1.1,274,"2026-01-10T08:45:00Z"
"Jan",2026-01-11,"2026-01-11T23:30:00Z",47,23404,23581,0,23581,0.8,177,"2026-01-10T08:45:00Z"
"Jan",2026-01-11,"2026-01-12T00:00:00Z",48,22640,22862,0,22862,1,222,"2026-01-10T08:45:00Z"
"Jan",2026-01-12,"2026-01-12T00:30:00Z",1,22760,22987,0,22987,1,227,"2026-01-11T08:45:00Z"
"Jan",2026-01-12,"2026-01-12T01:00:00Z",2,23490,23948,0,23948,1.9,458,"2026-01-11T08:45:00Z"
"Jan",2026-01-12,"2026-01-12T01:30:00Z",3,23182,23485,0,23485,1.3,303,"2026-01-11T08:45:00Z"
"Jan",2026-01-12,"2026-01-12T02:00:00Z",4,23034,23150,0,23150,0.5,116,"2026-01-11T08:45:00Z"
"Jan",2026-01-12,"2026-01-12T02:30:00Z",5,22431,23512,0,23512,4.6,1081,"2026-01-11T08:45:00Z"
"Jan",2026-01-12,"2026-01-12T03:00:00Z",6,22324,22830,0,22830,2.2,506,"2026-01-11T08:45:00Z"
"Jan",2026-01-12,"2026-01-12T03:30:00Z",7,21513,21952,0,21952,2,439,"2026-01-11T08:45:00Z"
"Jan",2026-01-12,"2026-01-12T04:00:00Z",8,20949,21637,0,21637,3.2,688,"2026-01-11T08:45:00Z"
"Jan",2026-01-12,"2026-01-12T04:30:00Z",9,20856,21155,0,21155,1.4,299,"2026-01-11T08:45:00Z"
"Jan",2026-01-12,"2026-01-12T05:00:00Z",10,20630,21553,0,21553,4.3,923,"2026-01-11T08:45:00Z"
"Jan",2026-01-12,"2026-01-12T05:30:00Z",11,21167,21831,0,21831,3,664,"2026-01-11T08:45:00Z"
"Jan",2026-01-12,"2026-01-12T06:00:00Z",12,21884,22891,0,22891,4.4,1007,"2026-01-11T08:45:00Z"
"Jan",2026-01-12,"2026-01-12T06:30:00Z",13,24322,25741,0,25741,5.5,1419,"2026-01-11T08:45:00Z"
"Jan",2026-01-12,"2026-01-12T07:00:00Z",14,26799,28270,0,28270,5.2,1471,"2026-01-11T08:45:00Z"
"Jan",2026-01-12,"2026-01-12T07:30:00Z",15,29558,31306,0,31306,5.6,1748,"2026-01-11T08:45:00Z"
"Jan",2026-01-12,"2026-01-12T08:00:00Z",16,31590,33179,0,33179,4.8,1589,"2026-01-11T08:45:00Z"
"Jan",2026-01-12,"2026-01-12T08:30:00Z",17,33160,34932,0,34932,5.1,1772,"2026-01-11T08:45:00Z"
"Jan",2026-01-12,"2026-01-12T09:00:00Z",18,34640,35331,0,35331,2,691,"2026-01-11T08:45:00Z"
"Jan",2026-01-12,"2026-01-12T09:30:00Z",19,35668,36269,0,36269,1.7,601,"2026-01-11T08:45:00Z"
"Jan",2026-01-12,"2026-01-12T10:00:00Z",20,36219,36642,0,36642,1.2,423,"2026-01-11T08:45:00Z"
"Jan",2026-01-12,"2026-01-12T10:30:00Z",21,36530,37074,0,37074,1.5,544,"2026-01-11T08:45:00Z"
"Jan",2026-01-12,"2026-01-12T11:00:00Z",22,36453,36847,0,36847,1.1,394,"2026-01-11T08:45:00Z"
"Jan",2026-01-12,"2026-01-12T11:30:00Z",23,36439,36763,0,36763,0.9,324,"2026-01-11T08:45:00Z"
"Jan",2026-01-12,"2026-01-12T12:00:00Z",24,36478,36649,0,36649,0.5,171,"2026-01-11T08:45:00Z"
"Jan",2026-01-12,"2026-01-12T12:30:00Z",25,36840,36790,0,36790,0.1,50,"2026-01-11T08:45:00Z"
"Jan",2026-01-12,"2026-01-12T13:00:00Z",26,36821,36535,0,36535,0.8,286,"2026-01-11T08:45:00Z"
"Jan",2026-01-12,"2026-01-12T13:30:00Z",27,37024,36090,0,36090,2.6,934,"2026-01-11T08:45:00Z"
"Jan",2026-01-12,"2026-01-12T14:00:00Z",28,36780,35929,0,35929,2.4,851,"2026-01-11T08:45:00Z"
"Jan",2026-01-12,"2026-01-12T14:30:00Z",29,36770,36119,0,36119,1.8,651,"2026-01-11T08:45:00Z"
"Jan",2026-01-12,"2026-01-12T15:00:00Z",30,36886,35932,0,35932,2.7,954,"2026-01-11T08:45:00Z"
"Jan",2026-01-12,"2026-01-12T15:30:00Z",31,37569,36186,0,36186,3.8,1383,"2026-01-11T08:45:00Z"
"Jan",2026-01-12,"2026-01-12T16:00:00Z",32,38464,37021,0,37021,3.9,1443,"2026-01-11T08:45:00Z"
"Jan",2026-01-12,"2026-01-12T16:30:00Z",33,39373,38480,0,38480,2.3,893,"2026-01-11T08:45:00Z"
"Jan",2026-01-12,"2026-01-12T17:00:00Z",34,40358,39669,0,39669,1.7,689,"2026-01-11T08:45:00Z"
"Jan",2026-01-12,"2026-01-12T17:30:00Z",35,40780,40439,0,40439,0.8,341,"2026-01-11T08:45:00Z"
"Jan",2026-01-12,"2026-01-12T18:00:00Z",36,40740,40457,0,40457,0.7,283,"2026-01-11T08:45:00Z"
"Jan",2026-01-12,"2026-01-12T18:30:00Z",37,40541,40669,0,40669,0.3,128,"2026-01-11T08:45:00Z"
"Jan",2026-01-12,"2026-01-12T19:00:00Z",38,39796,39328,0,39328,1.2,468,"2026-01-11T08:45:00Z"
"Jan",2026-01-12,"2026-01-12T19:30:00Z",39,39084,38612,0,38612,1.2,472,"2026-01-11T08:45:00Z"
"Jan",2026-01-12,"2026-01-12T20:00:00Z",40,38063,37617,0,37617,1.2,446,"2026-01-11T08:45:00Z"
"Jan",2026-01-12,"2026-01-12T20:30:00Z",41,36601,36253,0,36253,1,348,"2026-01-11T08:45:00Z"
"Jan",2026-01-12,"2026-01-12T21:00:00Z",42,35000,34593,0,34593,1.2,407,"2026-01-11T08:45:00Z"
"Jan",2026-01-12,"2026-01-12T21:30:00Z",43,33315,32732,0,32732,1.8,583,"2026-01-11T08:45:00Z"
"Jan",2026-01-12,"2026-01-12T22:00:00Z",44,31475,31074,0,31074,1.3,401,"2026-01-11T08:45:00Z"
"Jan",2026-01-12,"2026-01-12T22:30:00Z",45,29648,29430,0,29430,0.7,218,"2026-01-11T08:45:00Z"
"Jan",2026-01-12,"2026-01-12T23:00:00Z",46,27889,27729,0,27729,0.6,160,"2026-01-11T08:45:00Z"
"Jan",2026-01-12,"2026-01-12T23:30:00Z",47,26313,26810,0,26810,1.9,497,"2026-01-11T08:45:00Z"
"Jan",2026-01-12,"2026-01-13T00:00:00Z",48,25320,26330,0,26330,3.8,1010,"2026-01-11T08:45:00Z"
"Jan",2026-01-13,"2026-01-13T00:30:00Z",1,26440,26629,0,26629,0.7,189,"2026-01-12T08:45:00Z"
"Jan",2026-01-13,"2026-01-13T01:00:00Z",2,26930,26605,0,26605,1.2,325,"2026-01-12T08:45:00Z"
"Jan",2026-01-13,"2026-01-13T01:30:00Z",3,26791,26512,0,26512,1.1,279,"2026-01-12T08:45:00Z"
"Jan",2026-01-13,"2026-01-13T02:00:00Z",4,26459,25971,0,25971,1.9,488,"2026-01-12T08:45:00Z"
"Jan",2026-01-13,"2026-01-13T02:30:00Z",5,25746,25776,0,25776,0.1,30,"2026-01-12T08:45:00Z"
"Jan",2026-01-13,"2026-01-13T03:00:00Z",6,25316,25150,0,25150,0.7,166,"2026-01-12T08:45:00Z"
"Jan",2026-01-13,"2026-01-13T03:30:00Z",7,24466,24695,0,24695,0.9,229,"2026-01-12T08:45:00Z"
"Jan",2026-01-13,"2026-01-13T04:00:00Z",8,24049,24534,0,24534,2,485,"2026-01-12T08:45:00Z"
"Jan",2026-01-13,"2026-01-13T04:30:00Z",9,23660,24120,0,24120,1.9,460,"2026-01-12T08:45:00Z"
"Jan",2026-01-13,"2026-01-13T05:00:00Z",10,23801,23851,0,23851,0.2,50,"2026-01-12T08:45:00Z"
"Jan",2026-01-13,"2026-01-13T05:30:00Z",11,24423,23868,0,23868,2.3,555,"2026-01-12T08:45:00Z"
"Jan",2026-01-13,"2026-01-13T06:00:00Z",12,25601,25337,0,25337,1,264,"2026-01-12T08:45:00Z"
"Jan",2026-01-13,"2026-01-13T06:30:00Z",13,28488,27774,0,27774,2.6,714,"2026-01-12T08:45:00Z"
"Jan",2026-01-13,"2026-01-13T07:00:00Z",14,30860,30688,0,30688,0.6,172,"2026-01-12T08:45:00Z"
"Jan",2026-01-13,"2026-01-13T07:30:00Z",15,34252,33573,0,33573,2,679,"2026-01-12T08:45:00Z"
"Jan",2026-01-13,"2026-01-13T08:00:00Z",16,36300,35312,0,35312,2.8,988,"2026-01-12T08:45:00Z"
"Jan",2026-01-13,"2026-01-13T08:30:00Z",17,37951,36761,0,36761,3.2,1190,"2026-01-12T08:45:00Z"
"Jan",2026-01-13,"2026-01-13T09:00:00Z",18,38788,37225,0,37225,4.2,1563,"2026-01-12T08:45:00Z"
"Jan",2026-01-13,"2026-01-13T09:30:00Z",19,39640,37852,0,37852,4.7,1788,"2026-01-12T08:45:00Z"
"Jan",2026-01-13,"2026-01-13T10:00:00Z",20,39692,38176,0,38176,4,1516,"2026-01-12T08:45:00Z"
"Jan",2026-01-13,"2026-01-13T10:30:00Z",21,39750,38197,0,38197,4.1,1553,"2026-01-12T08:45:00Z"
"Jan",2026-01-13,"2026-01-13T11:00:00Z",22,39523,38676,0,38676,2.2,847,"2026-01-12T08:45:00Z"
"Jan",2026-01-13,"2026-01-13T11:30:00Z",23,39397,38729,0,38729,1.7,668,"2026-01-12T08:45:00Z"
"Jan",2026-01-13,"2026-01-13T12:00:00Z",24,39427,38651,0,38651,2,776,"2026-01-12T08:45:00Z"
"Jan",2026-01-13,"2026-01-13T12:30:00Z",25,39764,39051,0,39051,1.8,713,"2026-01-12T08:45:00Z"
"Jan",2026-01-13,"2026-01-13T13:00:00Z",26,40020,39050,0,39050,2.5,970,"2026-01-12T08:45:00Z"
"Jan",2026-01-13,"2026-01-13T13:30:00Z",27,39792,39197,0,39197,1.5,595,"2026-01-12T08:45:00Z"
"Jan",2026-01-13,"2026-01-13T14:00:00Z",28,39806,38342,0,38342,3.8,1464,"2026-01-12T08:45:00Z"
"Jan",2026-01-13,"2026-01-13T14:30:00Z",29,39369,38215,0,38215,3,1154,"2026-01-12T08:45:00Z"
"Jan",2026-01-13,"2026-01-13T15:00:00Z",30,38990,38143,0,38143,2.2,847,"2026-01-12T08:45:00Z"
"Jan",2026-01-13,"2026-01-13T15:30:00Z",31,39109,38046,0,38046,2.8,1063,"2026-01-12T08:45:00Z"
"Jan",2026-01-13,"2026-01-13T16:00:00Z",32,39822,38816,0,38816,2.6,1006,"2026-01-12T08:45:00Z"
"Jan",2026-01-13,"2026-01-13T16:30:00Z",33,40572,39977,0,39977,1.5,595,"2026-01-12T08:45:00Z"
"Jan",2026-01-13,"2026-01-13T17:00:00Z",34,40986,41328,0,41328,0.8,342,"2026-01-12T08:45:00Z"
"Jan",2026-01-13,"2026-01-13T17:30:00Z",35,42664,42431,0,42431,0.5,233,"2026-01-12T08:45:00Z"
"Jan",2026-01-13,"2026-01-13T18:00:00Z",36,43000,42586,0,42586,1,414,"2026-01-12T08:45:00Z"
"Jan",2026-01-13,"2026-01-13T18:30:00Z",37,42355,42260,0,42260,0.2,95,"2026-01-12T08:45:00Z"
"Jan",2026-01-13,"2026-01-13T19:00:00Z",38,41863,41274,0,41274,1.4,589,"2026-01-12T08:45:00Z"
"Jan",2026-01-13,"2026-01-13T19:30:00Z",39,41085,40897,0,40897,0.5,188,"2026-01-12T08:45:00Z"
"Jan",2026-01-13,"2026-01-13T20:00:00Z",40,39521,38753,0,38753,2,768,"2026-01-12T08:45:00Z"
"Jan",2026-01-13,"2026-01-13T20:30:00Z",41,38182,37708,0,37708,1.3,474,"2026-01-12T08:45:00Z"
"Jan",2026-01-13,"2026-01-13T21:00:00Z",42,36720,36093,0,36093,1.7,627,"2026-01-12T08:45:00Z"
"Jan",2026-01-13,"2026-01-13T21:30:00Z",43,35009,34405,0,34405,1.8,604,"2026-01-12T08:45:00Z"
"Jan",2026-01-13,"2026-01-13T22:00:00Z",44,33193,32818,0,32818,1.1,375,"2026-01-12T08:45:00Z"
"Jan",2026-01-13,"2026-01-13T22:30:00Z",45,31036,31172,0,31172,0.4,136,"2026-01-12T08:45:00Z"
"Jan",2026-01-13,"2026-01-13T23:00:00Z",46,29355,29919,0,29919,1.9,564,"2026-01-12T08:45:00Z"
"Jan",2026-01-13,"2026-01-13T23:30:00Z",47,27675,28410,0,28410,2.6,735,"2026-01-12T08:45:00Z"
"Jan",2026-01-13,"2026-01-14T00:00:00Z",48,26700,27605,0,27605,3.3,905,"2026-01-12T08:45:00Z"
"Jan",2026-01-14,"2026-01-14T00:30:00Z",1,27530,28194,0,28194,2.4,664,"2026-01-13T08:45:00Z"
"Jan",2026-01-14,"2026-01-14T01:00:00Z",2,27810,28488,0,28488,2.4,678,"2026-01-13T08:45:00Z"
"Jan",2026-01-14,"2026-01-14T01:30:00Z",3,27453,28145,0,28145,2.5,692,"2026-01-13T08:45:00Z"
"Jan",2026-01-14,"2026-01-14T02:00:00Z",4,26823,27466,0,27466,2.3,643,"2026-01-13T08:45:00Z"
"Jan",2026-01-14,"2026-01-14T02:30:00Z",5,26269,27171,0,27171,3.3,902,"2026-01-13T08:45:00Z"
"Jan",2026-01-14,"2026-01-14T03:00:00Z",6,26070,26804,0,26804,2.7,734,"2026-01-13T08:45:00Z"
"Jan",2026-01-14,"2026-01-14T03:30:00Z",7,25817,26305,0,26305,1.9,488,"2026-01-13T08:45:00Z"
"Jan",2026-01-14,"2026-01-14T04:00:00Z",8,25420,25881,0,25881,1.8,461,"2026-01-13T08:45:00Z"
"Jan",2026-01-14,"2026-01-14T04:30:00Z",9,25090,25461,0,25461,1.5,371,"2026-01-13T08:45:00Z"
"Jan",2026-01-14,"2026-01-14T05:00:00Z",10,25152,25466,0,25466,1.2,314,"2026-01-13T08:45:00Z"
"Jan",2026-01-14,"2026-01-14T05:30:00Z",11,25760,25420,0,25420,1.3,340,"2026-01-13T08:45:00Z"
"Jan",2026-01-14,"2026-01-14T06:00:00Z",12,26834,26333,0,26333,1.9,501,"2026-01-13T08:45:00Z"
"Jan",2026-01-14,"2026-01-14T06:30:00Z",13,29672,28906,0,28906,2.6,766,"2026-01-13T08:45:00Z"
"Jan",2026-01-14,"2026-01-14T07:00:00Z",14,32400,33109,0,33109,2.1,709,"2026-01-13T08:45:00Z"
"Jan",2026-01-14,"2026-01-14T07:30:00Z",15,35627,35839,0,35839,0.6,212,"2026-01-13T08:45:00Z"
"Jan",2026-01-14,"2026-01-14T08:00:00Z",16,37460,37226,0,37226,0.6,234,"2026-01-13T08:45:00Z"
"Jan",2026-01-14,"2026-01-14T08:30:00Z",17,38095,39150,0,39150,2.7,1055,"2026-01-13T08:45:00Z"
"Jan",2026-01-14,"2026-01-14T09:00:00Z",18,37994,39531,0,39531,3.9,1537,"2026-01-13T08:45:00Z"
"Jan",2026-01-14,"2026-01-14T09:30:00Z",19,38387,40335,0,40335,4.8,1948,"2026-01-13T08:45:00Z"
"Jan",2026-01-14,"2026-01-14T10:00:00Z",20,38169,39574,0,39574,3.6,1405,"2026-01-13T08:45:00Z"
"Jan",2026-01-14,"2026-01-14T10:30:00Z",21,38393,38636,0,38636,0.6,243,"2026-01-13T08:45:00Z"
"Jan",2026-01-14,"2026-01-14T11:00:00Z",22,38400,38087,0,38087,0.8,313,"2026-01-13T08:45:00Z"
"Jan",2026-01-14,"2026-01-14T11:30:00Z",23,38320,37573,0,37573,2,747,"2026-01-13T08:45:00Z"
"Jan",2026-01-14,"2026-01-14T12:00:00Z",24,38102,37159,0,37159,2.5,943,"2026-01-13T08:45:00Z"
"Jan",2026-01-14,"2026-01-14T12:30:00Z",25,38088,37572,0,37572,1.4,516,"2026-01-13T08:45:00Z"
"Jan",2026-01-14,"2026-01-14T13:00:00Z",26,38130,37958,0,37958,0.5,172,"2026-01-13T08:45:00Z"
"Jan",2026-01-14,"2026-01-14T13:30:00Z",27,38220,38085,0,38085,0.4,135,"2026-01-13T08:45:00Z"
"Jan",2026-01-14,"2026-01-14T14:00:00Z",28,38325,38435,0,38435,0.3,110,"2026-01-13T08:45:00Z"
"Jan",2026-01-14,"2026-01-14T14:30:00Z",29,38287,37989,0,37989,0.8,298,"2026-01-13T08:45:00Z"
"Jan",2026-01-14,"2026-01-14T15:00:00Z",30,38322,38773,0,38773,1.2,451,"2026-01-13T08:45:00Z"
"Jan",2026-01-14,"2026-01-14T15:30:00Z",31,38394,38965,0,38965,1.5,571,"2026-01-13T08:45:00Z"
"Jan",2026-01-14,"2026-01-14T16:00:00Z",32,39449,39617,0,39617,0.4,168,"2026-01-13T08:45:00Z"
"Jan",2026-01-14,"2026-01-14T16:30:00Z",33,40523,40712,0,40712,0.5,189,"2026-01-13T08:45:00Z"
"Jan",2026-01-14,"2026-01-14T17:00:00Z",34,41672,42074,0,42074,1,402,"2026-01-13T08:45:00Z"
"Jan",2026-01-14,"2026-01-14T17:30:00Z",35,42430,42098,0,42098,0.8,332,"2026-01-13T08:45:00Z"
"Jan",2026-01-14,"2026-01-14T18:00:00Z",36,42420,42622,0,42622,0.5,202,"2026-01-13T08:45:00Z"
"Jan",2026-01-14,"2026-01-14T18:30:00Z",37,41952,41731,0,41731,0.5,221,"2026-01-13T08:45:00Z"
"Jan",2026-01-14,"2026-01-14T19:00:00Z",38,40921,41017,0,41017,0.2,96,"2026-01-13T08:45:00Z"
"Jan",2026-01-14,"2026-01-14T19:30:00Z",39,39510,40011,0,40011,1.3,501,"2026-01-13T08:45:00Z"
"Jan",2026-01-14,"2026-01-14T20:00:00Z",40,38352,38614,0,38614,0.7,262,"2026-01-13T08:45:00Z"
"Jan",2026-01-14,"2026-01-14T20:30:00Z",41,37589,37011,0,37011,1.6,578,"2026-01-13T08:45:00Z"
"Jan",2026-01-14,"2026-01-14T21:00:00Z",42,36170,35083,0,35083,3.1,1087,"2026-01-13T08:45:00Z"
"Jan",2026-01-14,"2026-01-14T21:30:00Z",43,34476,34468,0,34468,0,8,"2026-01-13T08:45:00Z"
"Jan",2026-01-14,"2026-01-14T22:00:00Z",44,33464,32306,0,32306,3.6,1158,"2026-01-13T08:45:00Z"
"Jan",2026-01-14,"2026-01-14T22:30:00Z",45,31689,30390,0,30390,4.3,1299,"2026-01-13T08:45:00Z"
"Jan",2026-01-14,"2026-01-14T23:00:00Z",46,29964,28562,0,28562,4.9,1402,"2026-01-13T08:45:00Z"
"Jan",2026-01-14,"2026-01-14T23:30:00Z",47,27867,27164,0,27164,2.6,703,"2026-01-13T08:45:00Z"
"Jan",2026-01-14,"2026-01-15T00:00:00Z",48,26810,25944,0,25944,3.3,866,"2026-01-13T08:45:00Z"
"Jan",2026-01-15,"2026-01-15T00:30:00Z",1,26980,26591,0,26591,1.5,389,"2026-01-14T08:45:00Z"
"Jan",2026-01-15,"2026-01-15T01:00:00Z",2,27290,27056,0,27056,0.9,234,"2026-01-14T08:45:00Z"
"Jan",2026-01-15,"2026-01-15T01:30:00Z",3,27066,27053,0,27053,0,13,"2026-01-14T08:45:00Z"
"Jan",2026-01-15,"2026-01-15T02:00:00Z",4,26581,26402,0,26402,0.7,179,"2026-01-14T08:45:00Z"
"Jan",2026-01-15,"2026-01-15T02:30:00Z",5,26152,26068,0,26068,0.3,84,"2026-01-14T08:45:00Z"
"Jan",2026-01-15,"2026-01-15T03:00:00Z",6,25724,25606,0,25606,0.5,118,"2026-01-14T08:45:00Z"
"Jan",2026-01-15,"2026-01-15T03:30:00Z",7,25324,25110,0,25110,0.9,214,"2026-01-14T08:45:00Z"
"Jan",2026-01-15,"2026-01-15T04:00:00Z",8,24856,24733,0,24733,0.5,123,"2026-01-14T08:45:00Z"
"Jan",2026-01-15,"2026-01-15T04:30:00Z",9,24560,24501,0,24501,0.2,59,"2026-01-14T08:45:00Z"
"Jan",2026-01-15,"2026-01-15T05:00:00Z",10,24460,24280,0,24280,0.7,180,"2026-01-14T08:45:00Z"
"Jan",2026-01-15,"2026-01-15T05:30:00Z",11,25038,24482,0,24482,2.3,556,"2026-01-14T08:45:00Z"
"Jan",2026-01-15,"2026-01-15T06:00:00Z",12,26098,25495,0,25495,2.4,603,"2026-01-14T08:45:00Z"
"Jan",2026-01-15,"2026-01-15T06:30:00Z",13,28774,28274,0,28274,1.8,500,"2026-01-14T08:45:00Z"
"Jan",2026-01-15,"2026-01-15T07:00:00Z",14,31930,31090,0,31090,2.7,840,"2026-01-14T08:45:00Z"
"Jan",2026-01-15,"2026-01-15T07:30:00Z",15,35218,34204,0,34204,3,1014,"2026-01-14T08:45:00Z"
"Jan",2026-01-15,"2026-01-15T08:00:00Z",16,37010,35786,0,35786,3.4,1224,"2026-01-14T08:45:00Z"
"Jan",2026-01-15,"2026-01-15T08:30:00Z",17,38183,37148,0,37148,2.8,1035,"2026-01-14T08:45:00Z"
"Jan",2026-01-15,"2026-01-15T09:00:00Z",18,38534,37516,0,37516,2.7,1018,"2026-01-14T08:45:00Z"
"Jan",2026-01-15,"2026-01-15T09:30:00Z",19,39372,38814,0,38814,1.4,558,"2026-01-14T08:45:00Z"
"Jan",2026-01-15,"2026-01-15T10:00:00Z",20,39463,38955,0,38955,1.3,508,"2026-01-14T08:45:00Z"
"Jan",2026-01-15,"2026-01-15T10:30:00Z",21,39524,39143,0,39143,1,381,"2026-01-14T08:45:00Z"
"Jan",2026-01-15,"2026-01-15T11:00:00Z",22,39511,39261,0,39261,0.6,250,"2026-01-14T08:45:00Z"
"Jan",2026-01-15,"2026-01-15T11:30:00Z",23,39550,38977,0,38977,1.5,573,"2026-01-14T08:45:00Z"
"Jan",2026-01-15,"2026-01-15T12:00:00Z",24,39383,39129,0,39129,0.6,254,"2026-01-14T08:45:00Z"
"Jan",2026-01-15,"2026-01-15T12:30:00Z",25,39840,39546,0,39546,0.7,294,"2026-01-14T08:45:00Z"
"Jan",2026-01-15,"2026-01-15T13:00:00Z",26,39754,39810,0,39810,0.1,56,"2026-01-14T08:45:00Z"
"Jan",2026-01-15,"2026-01-15T13:30:00Z",27,39823,39677,0,39677,0.4,146,"2026-01-14T08:45:00Z"
"Jan",2026-01-15,"2026-01-15T14:00:00Z",28,39770,39738,0,39738,0.1,32,"2026-01-14T08:45:00Z"
"Jan",2026-01-15,"2026-01-15T14:30:00Z",29,39680,39395,0,39395,0.7,285,"2026-01-14T08:45:00Z"
"Jan",2026-01-15,"2026-01-15T15:00:00Z",30,39797,39106,0,39106,1.8,691,"2026-01-14T08:45:00Z"
"Jan",2026-01-15,"2026-01-15T15:30:00Z",31,39711,39022,0,39022,1.8,689,"2026-01-14T08:45:00Z"
"Jan",2026-01-15,"2026-01-15T16:00:00Z",32,40705,39728,0,39728,2.5,977,"2026-01-14T08:45:00Z"
"Jan",2026-01-15,"2026-01-15T16:30:00Z",33,41952,41151,0,41151,1.9,801,"2026-01-14T08:45:00Z"
"Jan",2026-01-15,"2026-01-15T17:00:00Z",34,42721,42193,0,42193,1.3,528,"2026-01-14T08:45:00Z"
"Jan",2026-01-15,"2026-01-15T17:30:00Z",35,42795,42765,0,42765,0.1,30,"2026-01-14T08:45:00Z"
"Jan",2026-01-15,"2026-01-15T18:00:00Z",36,42960,42838,0,42838,0.3,122,"2026-01-14T08:45:00Z"
"Jan",2026-01-15,"2026-01-15T18:30:00Z",37,42341,42616,0,42616,0.6,275,"2026-01-14T08:45:00Z"
"Jan",2026-01-15,"2026-01-15T19:00:00Z",38,41618,42112,0,42112,1.2,494,"2026-01-14T08:45:00Z"
"Jan",2026-01-15,"2026-01-15T19:30:00Z",39,40236,41158,0,41158,2.2,922,"2026-01-14T08:45:00Z"
"Jan",2026-01-15,"2026-01-15T20:00:00Z",40,39243,39648,0,39648,1,405,"2026-01-14T08:45:00Z"
"Jan",2026-01-15,"2026-01-15T20:30:00Z",41,38271,38242,0,38242,0.1,29,"2026-01-14T08:45:00Z"
"Jan",2026-01-15,"2026-01-15T21:00:00Z",42,37210,36815,0,36815,1.1,395,"2026-01-14T08:45:00Z"
"Jan",2026-01-15,"2026-01-15T21:30:00Z",43,35629,35172,0,35172,1.3,457,"2026-01-14T08:45:00Z"
"Jan",2026-01-15,"2026-01-15T22:00:00Z",44,34139,33686,0,33686,1.3,453,"2026-01-14T08:45:00Z"
