Datetime,ND,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_SOLAR_GENERATION,GENERATION,RENEWABLE,FOSSIL,CARBON_INTENSITY,Demand_Forecast,Demand_Outturn,Absolute_Error,APE,Renewable_share,Demand_Spike,Forecast_Failure,Low_Renewable_Window,High_Carbon_Period
2025-09-27 11:30:00,23791,25968,21919,2510,4778,34267.0,16107.0,6057.0,94.0,22973,23568,595,2.5,47.004406571920505,False,False,False,False
2025-09-27 12:00:00,24074,26272,22244,2638,5039,34359.0,16307.0,5542.0,93.0,22627,23825,1198,5.0,47.46063622340581,False,False,False,False
2025-09-27 12:30:00,23665,25866,21863,2765,4977,34500.0,16567.0,5505.0,91.0,22620,24102,1482,6.1,48.02028985507246,False,False,False,False
2025-09-27 13:00:00,23907,26021,22110,2816,5024,33459.0,16453.0,5487.0,83.0,22601,23627,1026,4.3,49.17361546967931,False,False,False,False
2025-09-27 13:30:00,23576,25602,21813,2866,5217,32453.0,15962.0,5051.0,79.0,22655,23921,1266,5.3,49.184975194897234,False,False,False,False
2025-09-27 14:00:00,23270,25098,21533,2901,4819,32881.0,15777.0,5902.0,86.0,22453,23556,1103,4.7,47.98211733219793,False,False,False,False
2025-09-27 14:30:00,23338,25062,21501,2935,3813,33093.0,15476.0,6466.0,92.0,22320,23253,933,4.0,46.765176925633824,False,False,False,False
2025-09-27 15:00:00,23447,25963,21615,2951,3176,33558.0,14955.0,8302.0,114.0,22793,23341,548,2.3,44.564634364384055,False,False,False,False
2025-09-27 15:30:00,23930,26649,22105,2967,2690,34302.0,14399.0,9515.0,127.0,22877,23479,602,2.6,41.97714418984316,False,False,False,False
2025-09-27 16:00:00,24643,27974,22749,2951,2131,35248.0,14102.0,10563.0,138.0,23473,23989,516,2.2,40.00794371311848,False,False,False,False
2025-09-27 16:30:00,25904,29354,23905,2934,1508,35020.0,13474.0,10726.0,143.0,24287,24720,433,1.8,38.47515705311251,False,False,False,False
2025-09-27 17:00:00,27304,30969,25207,2800,925,34970.0,12662.0,10929.0,150.0,25480,25980,500,1.9,36.20817843866171,False,False,False,False
2025-09-27 17:30:00,27518,31280,25391,2666,553,35070.0,12130.0,11232.0,156.0,26661,27414,753,2.7,34.587966923296264,False,False,False,False
2025-09-27 18:00:00,27739,31756,25682,2605,130,34711.0,11999.0,11281.0,156.0,27720,27536,184,0.7,34.56829247212699,False,False,False,False
2025-09-27 18:30:00,28049,32163,26073,2543,3,34329.0,12145.0,11161.0,153.0,28200,27766,434,1.6,35.37825162399138,False,False,False,False
2025-09-27 19:00:00,28226,31912,26294,2493,0,33510.0,12097.0,10969.0,149.0,28552,28066,486,1.7,36.09967173977917,False,False,False,False
2025-09-27 19:30:00,27965,31607,25984,2442,0,32736.0,11758.0,10808.0,148.0,28547,28237,310,1.1,35.91764418377322,False,False,False,False
2025-09-27 20:00:00,27201,30810,25187,2338,0,31859.0,11306.0,10656.0,147.0,28990,27930,1060,3.8,35.48761731378888,False,False,False,False
2025-09-27 20:30:00,26522,30126,24477,2233,0,31171.0,10823.0,10537.0,149.0,28534,27152,1382,5.1,34.721375637611885,False,False,False,False
2025-09-27 21:00:00,25759,29313,23698,2213,0,30529.0,10620.0,10191.0,146.0,27770,26486,1284,4.8,34.786596351010516,False,False,False,False
2025-09-27 21:30:00,24983,28538,22882,2192,0,29538.0,10503.0,9356.0,140.0,26461,25696,765,3.0,35.55758683729433,False,False,False,False
2025-09-27 22:00:00,24148,27745,22099,2081,0,29054.0,10363.0,8567.0,138.0,25509,24940,569,2.3,35.668066359193226,False,False,False,False
2025-09-27 22:30:00,23374,26894,21458,1970,0,28279.0,9868.0,8267.0,137.0,24378,24100,278,1.2,34.89515187948655,False,False,False,False
2025-09-27 23:00:00,22715,26420,20870,1852,0,27356.0,9318.0,8089.0,137.0,23288,23332,44,0.2,34.06199736803626,False,False,False,False
2025-09-27 23:30:00,22168,25884,20388,1733,0,27017.0,8884.0,8110.0,140.0,22146,22664,518,2.3,32.88299959284895,False,False,False,False
2025-09-28 00:00:00,21389,25160,19599,1624,0,26815.0,8353.0,8106.0,143.0,21130,22122,992,4.5,31.150475480141708,False,False,False,False
2025-09-28 00:30:00,21004,24846,19207,1514,0,26522.0,8026.0,8126.0,145.0,20560,21353,793,3.7,30.261669557348615,False,False,False,False
2025-09-28 01:00:00,20953,24675,19156,1454,0,25686.0,7287.0,8037.0,149.0,20315,20983,668,3.2,28.369539827143193,False,False,False,False
2025-09-28 01:30:00,20865,24508,19079,1394,0,24923.0,6626.0,7917.0,151.0,20050,20946,896,4.3,26.58588452433495,False,False,False,False
2025-09-28 02:00:00,19994,23744,18391,1289,0,24414.0,6172.0,7980.0,154.0,20220,20875,655,3.1,25.2805767182764,False,False,False,False
2025-09-28 02:30:00,19403,23104,17817,1184,0,24289.0,6056.0,7963.0,154.0,19821,19914,93,0.5,24.933097286837665,False,False,False,False
2025-09-28 03:00:00,18864,22705,17361,1103,0,24163.0,5727.0,7918.0,157.0,19397,19361,36,0.2,23.70152712825394,False,False,False,False
2025-09-28 03:30:00,18895,22702,17309,1022,0,23817.0,5225.0,7888.0,160.0,18999,18866,133,0.7,21.938111433010036,False,False,False,False
2025-09-28 04:00:00,18754,22561,17185,964,0,23342.0,4982.0,7866.0,159.0,18771,18891,120,0.6,21.3435009853483,False,False,False,False
2025-09-28 04:30:00,18477,22265,16908,906,0,23196.0,4710.0,7961.0,162.0,18458,18742,284,1.5,20.305225038799794,False,False,False,False
2025-09-28 05:00:00,18413,22119,16804,836,0,23975.0,4898.0,8117.0,165.0,18160,18473,313,1.7,20.429614181439,False,False,False,False
2025-09-28 05:30:00,18442,22078,16770,765,0,24325.0,5167.0,8398.0,165.0,18120,18399,279,1.5,21.2415210688592,False,False,False,False
2025-09-28 06:00:00,19274,22728,17477,725,0,24223.0,4894.0,8251.0,168.0,18122,18462,340,1.8,20.203938405647527,False,False,False,False
2025-09-28 06:30:00,19840,23290,18046,684,0,25006.0,4787.0,8958.0,177.0,18705,19360,655,3.4,19.14340558266016,False,False,True,False
2025-09-28 07:00:00,21187,23082,19310,662,13,26909.0,5114.0,8876.0,175.0,19151,19885,734,3.7,19.004793935114645,False,False,True,False
2025-09-28 07:30:00,22005,23850,20064,639,272,28108.0,5903.0,9056.0,172.0,19590,21283,1693,8.0,21.001138465917176,False,False,False,False
2025-09-28 08:00:00,23192,24900,21107,608,845,29539.0,6875.0,9159.0,168.0,20540,22049,1509,6.8,23.274315311960457,False,False,False,False
2025-09-28 08:30:00,23595,25382,21432,577,1740,30466.0,7695.0,9251.0,164.0,21571,23280,1709,7.3,25.257664281494126,False,False,False,False
2025-09-28 09:00:00,24114,26014,21856,531,2672,31305.0,8568.0,9258.0,160.0,22122,23628,1506,6.4,27.36942980354576,False,False,False,False
2025-09-28 09:30:00,24098,26033,21837,484,3599,31993.0,9439.0,9040.0,154.0,22520,24133,1613,6.7,29.503328853186634,False,False,False,False
2025-09-28 10:00:00,23701,25575,21419,455,4842,32675.0,10061.0,9118.0,151.0,22343,24087,1744,7.2,30.791124713083395,False,False,False,False
2025-09-28 10:30:00,23366,25200,21145,425,6029,33079.0,10365.0,9261.0,151.0,21979,23659,1680,7.1,31.334079022945073,False,False,False,False
2025-09-28 11:00:00,23396,25001,21215,404,6923,33247.0,10238.0,9365.0,153.0,21306,23356,2050,8.8,30.793755827593465,False,True,False,False
2025-09-28 11:30:00,23014,24544,20853,383,7489,32867.0,10034.0,9381.0,153.0,20851,23429,2578,11.0,30.52910213892354,False,True,False,False
2025-09-28 12:00:00,23213,24573,21088,359,7787,32833.0,10106.0,9270.0,152.0,20676,22990,2314,10.1,30.78000791886212,False,True,False,False
2025-09-28 12:30:00,22648,24000,20527,335,7950,32584.0,9876.0,9318.0,153.0,21057,23238,2181,9.4,30.30935428431132,False,True,False,False
2025-09-28 13:00:00,22286,23777,20178,316,8296,32028.0,9147.0,9490.0,158.0,21300,22584,1284,5.7,28.559385537654553,False,False,False,False
2025-09-28 13:30:00,21902,23434,19789,296,8360,31875.0,8258.0,10127.0,168.0,21235,22253,1018,4.6,25.907450980392156,False,False,False,False
2025-09-28 14:00:00,22117,23583,19989,295,7732,32059.0,7653.0,11292.0,179.0,20940,21935,995,4.5,23.871611715898812,False,False,False,False
2025-09-28 14:30:00,22543,24091,20393,293,6904,32191.0,6730.0,12413.0,191.0,21272,22132,860,3.9,20.9064645397782,False,False,False,False
2025-09-28 15:00:00,23163,24670,20985,294,6384,32434.0,5970.0,14172.0,208.0,21413,22597,1184,5.2,18.406610347166556,False,False,True,True
2025-09-28 15:30:00,23896,25608,21676,294,5581,32502.0,5242.0,15257.0,221.0,21959,23230,1271,5.5,16.128238262260783,False,False,True,True
2025-09-28 16:00:00,24998,26932,22716,290,4631,32571.0,4869.0,15599.0,225.0,22831,23951,1120,4.7,14.948880906327716,False,False,True,True
2025-09-28 16:30:00,26196,28085,23786,285,3784,32641.0,3697.0,15724.0,236.0,24144,25089,945,3.8,11.32624613216507,False,False,True,True
2025-09-28 17:00:00,27336,29186,24802,279,2730,32637.0,2491.0,15678.0,242.0,25843,26254,411,1.6,7.632441707264761,False,False,True,True
2025-09-28 17:30:00,28499,30487,26016,273,1443,32326.0,2141.0,16285.0,253.0,27121,27450,329,1.2,6.6231516426405985,False,False,True,True
2025-09-28 18:00:00,29608,31604,27084,274,393,32745.0,2194.0,16681.0,256.0,28403,28581,178,0.6,6.700259581615514,False,False,True,True
2025-09-28 18:30:00,29696,31693,27161,274,14,32560.0,2253.0,16823.0,255.0,28960,29641,681,2.3,6.919533169533169,False,False,True,True
2025-09-28 19:00:00,30191,32121,27614,273,0,31959.0,1785.0,16797.0,254.0,29824,29707,117,0.4,5.585281141462499,False,False,True,True
2025-09-28 19:30:00,30130,32121,27486,271,0,31124.0,1461.0,16667.0,255.0,30370,30249,121,0.4,4.694126718930729,False,False,True,True
2025-09-28 20:00:00,29342,31343,26724,269,0,30105.0,1084.0,16563.0,258.0,30000,30083,83,0.3,3.600730775618668,False,False,True,True
2025-09-28 20:30:00,28266,30264,25710,267,0,29350.0,912.0,16288.0,258.0,29242,29306,64,0.2,3.10732538330494,False,False,True,True
2025-09-28 21:00:00,27410,29413,24899,259,0,27995.0,945.0,15790.0,258.0,28489,28191,298,1.1,3.375602786211824,False,False,True,True
2025-09-28 21:30:00,26715,28717,24222,251,0,26919.0,913.0,14916.0,254.0,27556,27356,200,0.7,3.3916564508339833,False,False,True,True
2025-09-28 22:00:00,25328,27495,22932,241,0,25341.0,774.0,13822.0,248.0,26513,26665,152,0.6,3.054338818515449,False,False,True,True
2025-09-28 22:30:00,24071,26275,21779,231,0,24713.0,869.0,13117.0,243.0,25490,25238,252,1.0,3.516367903532554,False,False,True,True
2025-09-28 23:00:00,22569,24718,20447,235,0,24392.0,938.0,13001.0,240.0,24408,23963,445,1.9,3.845523122335192,False,False,True,True
2025-09-28 23:30:00,21981,23990,19952,239,0,24249.0,1116.0,12644.0,236.0,23105,22495,610,2.7,4.602251639242856,False,False,True,True
2025-09-29 00:00:00,21626,23660,19601,248,0,24627.0,1217.0,12716.0,237.0,22280,21947,333,1.5,4.94173062086328,False,False,True,True
2025-09-29 00:30:00,21613,23503,19585,256,0,24805.0,1281.0,12692.0,236.0,21440,21635,195,0.9,5.1642813948800645,False,False,True,True
2025-09-29 01:00:00,21125,23881,19125,247,0,24691.0,1407.0,12599.0,234.0,21128,21610,482,2.2,5.698432627273096,False,False,True,True
2025-09-29 01:30:00,21098,23920,19049,237,0,24860.0,1639.0,12512.0,231.0,21050,21091,41,0.2,6.592920353982301,False,False,True,True
2025-09-29 02:00:00,20875,23929,18933,245,0,24823.0,1763.0,12500.0,229.0,21120,21092,28,0.1,7.102284171937316,False,False,True,True
2025-09-29 02:30:00,20596,23718,18629,253,0,24710.0,1786.0,12356.0,228.0,20930,20888,42,0.2,7.227842978551194,False,False,True,True
2025-09-29 03:00:00,20381,23946,18441,257,0,24823.0,1812.0,12757.0,229.0,20417,20575,158,0.8,7.299681746767112,False,False,True,True
2025-09-29 03:30:00,20151,23691,18263,261,0,24972.0,1845.0,12876.0,229.0,20023,20363,340,1.7,7.388274867851995,False,False,True,True
2025-09-29 04:00:00,19870,23939,17980,257,0,25955.0,1892.0,14105.0,235.0,19817,20118,301,1.5,7.289539587748026,False,False,True,True
2025-09-29 04:30:00,20137,24043,18215,252,0,26907.0,2034.0,14906.0,239.0,19582,19865,283,1.4,7.55937116735422,False,False,True,True
2025-09-29 05:00:00,20823,24687,18912,262,0,28667.0,2336.0,16334.0,244.0,19480,20177,697,3.5,8.148742456483065,False,False,True,True
2025-09-29 05:30:00,21717,25652,19750,271,0,29957.0,2496.0,17426.0,249.0,20011,20892,881,4.2,8.331942450846212,False,False,True,True
2025-09-29 06:00:00,23675,28076,21682,281,0,31173.0,3248.0,17827.0,245.0,21049,21773,724,3.3,10.419273088891028,False,False,True,True
2025-09-29 06:30:00,25534,30062,23326,290,0,32021.0,3941.0,17943.0,240.0,23491,23853,362,1.5,12.307548171512444,False,False,True,True
2025-09-29 07:00:00,27571,31847,25346,306,37,33474.0,5007.0,17527.0,233.0,25240,25641,401,1.6,14.957877755870227,False,False,True,True
2025-09-29 07:30:00,28398,32607,25988,322,629,35025.0,6687.0,17255.0,221.0,26961,27702,741,2.7,19.092077087794433,False,False,True,True
2025-09-29 08:00:00,29421,31427,26697,334,1999,36758.0,8308.0,16488.0,209.0,28340,28487,147,0.5,22.601882583383208,False,False,False,True
2025-09-29 08:30:00,28739,30649,25970,346,3853,37442.0,9384.0,16071.0,201.0,29346,29443,97,0.3,25.062763741253136,False,False,False,True
2025-09-29 09:00:00,28481,30442,25676,317,5539,36988.0,10748.0,14972.0,186.0,28892,28711,181,0.6,29.058072888504377,False,False,False,False
2025-09-29 09:30:00,27380,29494,24548,288,6932,37186.0,11466.0,14446.0,180.0,29370,28465,905,3.2,30.834184908298823,False,False,False,False
2025-09-29 10:00:00,25794,27930,23028,276,8301,37686.0,12335.0,13134.0,171.0,28785,27300,1485,5.4,32.73098763466539,False,False,False,False
2025-09-29 10:30:00,24908,27197,22135,263,9090,37439.0,12822.0,12336.0,165.0,27785,25692,2093,8.1,34.24770960762841,False,True,False,False
2025-09-29 11:00:00,24410,26854,21636,273,10108,37513.0,12721.0,11606.0,161.0,27013,24858,2155,8.7,33.9109108842268,False,True,False,False
2025-09-29 11:30:00,23819,26146,21080,282,10501,36703.0,11753.0,11764.0,166.0,26422,24373,2049,8.4,32.021905566302486,False,True,False,False
2025-09-29 12:00:00,23799,26200,21053,303,10352,36435.0,11160.0,12155.0,172.0,25924,23794,2130,9.0,30.629888843145324,False,True,False,False
2025-09-29 12:30:00,23888,26224,21104,324,9481,35750.0,10334.0,12415.0,177.0,25690,23823,1867,7.8,28.906293706293706,False,False,False,False
2025-09-29 13:00:00,24456,26683,21664,346,8683,34938.0,9408.0,13896.0,189.0,25677,23893,1784,7.5,26.927700498025075,False,False,False,False
2025-09-29 13:30:00,24963,27072,22171,367,7726,34538.0,8584.0,14504.0,197.0,25658,24530,1128,4.6,24.853784237651283,False,False,False,False
2025-09-29 14:00:00,25308,27305,22588,384,6793,34179.0,7512.0,15801.0,208.0,25570,25000,570,2.3,21.97840779425963,False,False,False,True
2025-09-29 14:30:00,25939,27761,23233,401,5855,34541.0,6815.0,16907.0,217.0,25794,25342,452,1.8,19.73017573318665,False,False,True,True
2025-09-29 15:00:00,26336,28304,23613,412,4612,35788.0,6361.0,18310.0,228.0,25620,25980,360,1.4,17.774114228232925,False,False,True,True
2025-09-29 15:30:00,27575,29609,24816,423,3735,35833.0,5882.0,18740.0,234.0,25724,26407,683,2.6,16.415036418943433,False,False,True,True
2025-09-29 16:00:00,28828,31789,26066,423,2920,36084.0,5894.0,18620.0,234.0,26639,27730,1091,3.9,16.334109300521007,False,False,True,True
2025-09-29 16:30:00,30260,33107,27486,423,1887,36370.0,5557.0,18614.0,237.0,27737,28892,1155,4.0,15.279076161671707,False,False,True,True
2025-09-29 17:00:00,31323,34026,28384,446,1181,36069.0,5382.0,18500.0,237.0,29057,30374,1317,4.3,14.92140064875655,False,False,True,True
2025-09-29 17:30:00,32463,35099,29524,468,580,36205.0,5332.0,18552.0,238.0,30695,31402,707,2.3,14.727247617732358,False,False,True,True
2025-09-29 18:00:00,32699,35141,29845,496,156,35883.0,4673.0,18813.0,244.0,32209,32509,300,0.9,13.022879915280217,False,False,True,True
2025-09-29 18:30:00,32888,35305,30014,524,1,35581.0,4819.0,18847.0,242.0,33130,32718,412,1.3,13.543745257300245,False,False,True,True
2025-09-29 19:00:00,33391,35153,30464,577,0,34899.0,4991.0,18791.0,239.0,33429,32909,520,1.6,14.301269377346056,False,False,True,True
2025-09-29 19:30:00,32992,34635,30115,630,0,33911.0,5194.0,18095.0,233.0,33710,33364,346,1.0,15.316563946801923,False,False,True,True
2025-09-29 20:00:00,32181,33991,29393,653,0,32631.0,5136.0,16784.0,227.0,33613,32978,635,1.9,15.739634090282248,False,False,True,True
2025-09-29 20:30:00,31173,32950,28505,676,0,30977.0,5171.0,15363.0,218.0,33604,32118,1486,4.6,16.69303031281273,False,False,True,True
2025-09-29 21:00:00,30100,31703,27597,703,0,28955.0,5068.0,13712.0,208.0,32504,31119,1385,4.5,17.503021930581937,False,False,True,True
2025-09-29 21:30:00,28422,29869,26027,730,0,28009.0,5182.0,12533.0,200.0,31090,30017,1073,3.6,18.501196044128672,False,False,True,False
2025-09-29 22:00:00,26347,28021,24145,746,0,26525.0,5128.0,11333.0,190.0,29632,28261,1371,4.9,19.332704995287465,False,False,True,False
2025-09-29 22:30:00,25181,26858,23128,762,0,25509.0,5177.0,10287.0,182.0,27993,26235,1758,6.7,20.29479791446156,False,False,False,False
2025-09-29 23:00:00,23861,25542,21935,801,0,25237.0,5086.0,9619.0,180.0,26020,25120,900,3.6,20.152950033680707,False,False,False,False
2025-09-29 23:30:00,22667,24459,20847,840,0,25079.0,5249.0,9314.0,176.0,24395,23792,603,2.5,20.929861637226367,False,False,False,False
2025-09-30 00:00:00,22015,24103,20221,876,0,25281.0,5304.0,9500.0,180.0,23290,22612,678,3.0,20.980182745935682,False,False,False,False
2025-09-30 00:30:00,21642,23669,19887,911,0,25171.0,5111.0,9619.0,182.0,22420,21983,437,2.0,20.30511302689603,False,False,False,False
2025-09-30 01:00:00,21498,23984,19734,907,0,25307.0,5129.0,9722.0,182.0,22108,21621,487,2.3,20.26711976923381,False,False,False,False
2025-09-30 01:30:00,21168,23615,19457,903,0,25304.0,5308.0,9603.0,180.0,22000,21500,500,2.3,20.97692064495732,False,False,False,False
2025-09-30 02:00:00,21621,24043,19942,957,0,25125.0,5478.0,9319.0,176.0,21780,21123,657,3.1,21.802985074626864,False,False,False,False
2025-09-30 02:30:00,21085,23483,19336,1010,0,25110.0,5625.0,9068.0,172.0,21380,21677,297,1.4,22.401433691756274,False,False,False,False
2025-09-30 03:00:00,21023,23451,19231,1010,0,25217.0,5375.0,9084.0,178.0,20883,21038,155,0.7,21.314985922195344,False,False,False,False
2025-09-30 03:30:00,20672,23089,18872,1010,0,25638.0,5215.0,9707.0,184.0,20644,21030,386,1.8,20.340900226226694,False,False,False,False
2025-09-30 04:00:00,20722,23423,19040,982,0,25767.0,5146.0,10587.0,184.0,20368,20645,277,1.3,19.971281095975474,False,False,True,False
2025-09-30 04:30:00,20740,23528,18991,953,0,26554.0,5207.0,11317.0,189.0,20214,20745,531,2.6,19.609098440912856,False,False,True,False
2025-09-30 05:00:00,20600,23842,18838,957,0,29195.0,5338.0,13894.0,207.0,19970,20738,768,3.7,18.283952731632127,False,False,True,True
2025-09-30 05:30:00,21754,25048,19985,960,0,31008.0,5507.0,15512.0,216.0,20223,20600,377,1.8,17.759932920536635,False,False,True,True
2025-09-30 06:00:00,23619,27661,21719,924,0,32306.0,5950.0,16249.0,216.0,20927,21874,947,4.3,18.417631399739985,False,False,True,True
2025-09-30 06:30:00,25927,30162,23898,888,0,33056.0,6414.0,16485.0,215.0,23392,23791,399,1.7,19.40343659244918,False,False,True,True
2025-09-30 07:00:00,27844,32235,25567,898,15,34522.0,7208.0,16397.0,215.0,25348,26057,709,2.7,20.879439198192458,False,False,False,True
2025-09-30 07:30:00,28768,33213,26357,907,475,35656.0,8336.0,16237.0,209.0,27333,27967,634,2.3,23.37895445366839,False,False,False,True
2025-09-30 08:00:00,29571,33181,27026,889,1520,36529.0,9331.0,16025.0,203.0,28050,28808,758,2.6,25.544088258643814,False,False,False,True
2025-09-30 08:30:00,28810,32503,26197,871,2843,37039.0,10282.0,15570.0,195.0,28720,29596,876,3.0,27.759928723777637,False,False,False,False
2025-09-30 09:00:00,28436,31390,25820,824,4246,36991.0,11416.0,13931.0,183.0,28149,28766,617,2.1,30.86156092022384,False,False,False,False
2025-09-30 09:30:00,27491,30455,24857,777,5368,37384.0,12916.0,13226.0,172.0,28238,28410,172,0.6,34.54953991012198,False,False,False,False
2025-09-30 10:00:00,26476,29172,23892,775,6692,36662.0,13771.0,12248.0,163.0,27575,27432,143,0.5,37.56205335224483,False,False,False,False
2025-09-30 10:30:00,25067,27614,22538,772,8208,37289.0,14981.0,11670.0,154.0,26597,26389,208,0.8,40.17538684330499,False,False,False,False
2025-09-30 11:00:00,24519,26409,22092,790,9085,37696.0,15523.0,11200.0,151.0,25753,24987,766,3.1,41.17943548387097,False,False,False,False
2025-09-30 11:30:00,23846,25543,21447,807,10315,36905.0,15351.0,10628.0,148.0,25349,24509,840,3.4,41.59598970329223,False,False,False,False
2025-09-30 12:00:00,23557,25417,21162,839,10529,36313.0,14806.0,11202.0,150.0,24905,23810,1095,4.6,40.77327678792719,False,False,False,False
2025-09-30 12:30:00,23228,25078,20841,871,10209,36568.0,14845.0,11611.0,151.0,25441,23547,1894,8.0,40.59560271275432,False,False,False,False
2025-09-30 13:00:00,23150,25204,20834,899,9544,36174.0,13922.0,12216.0,158.0,25660,23223,2437,10.5,38.48620556200586,False,True,False,False
2025-09-30 13:30:00,23121,25147,20810,927,9522,35507.0,12855.0,12401.0,163.0,24100,23172,928,4.0,36.20412876334244,False,False,False,False
2025-09-30 14:00:00,23042,25693,20795,936,8668,35085.0,11883.0,12697.0,169.0,24212,23125,1087,4.7,33.86917486105173,False,False,False,False
2025-09-30 14:30:00,23412,26173,21133,944,7680,34882.0,11237.0,13181.0,175.0,24367,23065,1302,5.6,32.214322573246946,False,False,False,False
2025-09-30 15:00:00,23868,26996,21613,949,6547,35077.0,10633.0,14279.0,186.0,24644,23458,1186,5.1,30.31331071642387,False,False,False,False
2025-09-30 15:30:00,24849,28043,22553,953,5528,35860.0,9990.0,15765.0,198.0,24868,23930,938,3.9,27.85833798103737,False,False,False,False
2025-09-30 16:00:00,26314,29551,23965,939,4553,36581.0,9367.0,16500.0,206.0,25865,24940,925,3.7,25.606189005221292,False,False,False,True
2025-09-30 16:30:00,28150,31418,25720,925,3467,36619.0,8432.0,17072.0,215.0,27547,26429,1118,4.2,23.026297823534232,False,False,False,True
2025-09-30 17:00:00,29602,32443,27134,936,2304,36838.0,7939.0,17479.0,219.0,29037,28292,745,2.6,21.551115695748955,False,False,False,True
2025-09-30 17:30:00,30807,33672,28330,946,1129,36905.0,7939.0,17524.0,219.0,30206,29705,501,1.7,21.511990245224226,False,False,False,True
2025-09-30 18:00:00,31903,34822,29388,1012,203,36804.0,8021.0,17421.0,215.0,31147,30883,264,0.9,21.793826757961092,False,False,False,True
2025-09-30 18:30:00,32641,35489,30128,1077,1,36202.0,8288.0,17178.0,210.0,31880,31962,82,0.3,22.89376277553726,False,False,False,True
2025-09-30 19:00:00,33179,35510,30729,1151,0,35811.0,8476.0,16856.0,208.0,32395,32670,275,0.8,23.668705146463378,False,False,False,True
2025-09-30 19:30:00,32575,34873,30210,1225,0,35105.0,8530.0,16398.0,204.0,32470,33202,732,2.2,24.29853297251104,False,False,False,True
2025-09-30 20:00:00,31827,34747,29573,1289,0,35143.0,8897.0,15856.0,198.0,32097,32516,419,1.3,25.316563753805877,False,False,False,False
2025-09-30 20:30:00,30832,33906,28685,1352,0,34547.0,9104.0,15172.0,193.0,31504,31824,320,1.0,26.352505282658406,False,False,False,False
2025-09-30 21:00:00,29725,33345,27745,1451,0,33269.0,8957.0,14461.0,189.0,30767,30761,6,0.0,26.922961315338608,False,False,False,False
2025-09-30 21:30:00,28216,31781,26296,1550,0,32100.0,8814.0,13462.0,183.0,29272,29652,380,1.3,27.457943925233646,False,False,False,False
2025-09-30 22:00:00,26292,29991,24653,1633,0,31317.0,8980.0,12110.0,172.0,27690,28102,412,1.5,28.674521825206757,False,False,False,False
2025-09-30 22:30:00,24523,28272,23071,1716,0,30765.0,9160.0,11097.0,164.0,26297,26154,143,0.5,29.77409393791646,False,False,False,False
2025-09-30 23:00:00,23128,25485,21828,1786,0,28459.0,9180.0,8802.0,144.0,24974,24405,569,2.3,32.25693102357778,False,False,False,False
2025-09-30 23:30:00,22067,24260,20886,1855,0,28093.0,9207.0,8349.0,140.0,23485,23031,454,2.0,32.773288719609866,False,False,False,False
2025-10-01 00:00:00,21621,24608,20434,1894,0,27887.0,9249.0,8084.0,137.0,22320,22019,301,1.4,33.16599132212142,False,False,False,False
2025-10-01 00:30:00,21381,24509,20277,1932,0,28112.0,9554.0,8020.0,135.0,21730,21600,130,0.6,33.98548662492885,False,False,False,False
2025-10-01 01:00:00,20761,24494,19720,1965,0,27970.0,9696.0,7857.0,133.0,21258,21364,106,0.5,34.665713264211654,False,False,False,False
2025-10-01 01:30:00,20886,24752,19873,1997,0,27549.0,9580.0,7604.0,130.0,21110,20745,365,1.8,34.77440197466333,False,False,False,False
2025-10-01 02:00:00,20576,24487,19582,2029,0,27599.0,9617.0,7430.0,130.0,20830,20892,62,0.3,34.8454654154136,False,False,False,False
2025-10-01 02:30:00,20082,23990,19139,2060,0,27446.0,9608.0,7250.0,128.0,20646,20517,129,0.6,35.00692268454419,False,False,False,False
2025-10-01 03:00:00,19863,24040,18995,2099,0,27106.0,9585.0,7132.0,127.0,20301,20054,247,1.2,35.36117464767948,False,False,False,False
2025-10-01 03:30:00,19679,23880,18840,2137,0,26848.0,9510.0,6999.0,126.0,19923,19856,67,0.3,35.42163289630513,False,False,False,False
2025-10-01 04:00:00,19542,23739,18724,2166,0,27102.0,9601.0,7113.0,129.0,19852,19677,175,0.9,35.42542985757508,False,False,False,False
2025-10-01 04:30:00,19258,23460,18421,2195,0,28035.0,9603.0,8225.0,140.0,19474,19533,59,0.3,34.25361155698234,False,False,False,False
2025-10-01 05:00:00,19837,24028,18951,2188,0,29902.0,9905.0,10397.0,159.0,19420,19246,174,0.9,33.12487459032841,False,False,False,False
2025-10-01 05:30:00,20823,24888,19815,2181,0,31684.0,10090.0,12321.0,172.0,19875,19914,39,0.2,31.845726549678073,False,False,False,False
2025-10-01 06:00:00,23200,27100,21974,2190,0,33319.0,10249.0,13492.0,183.0,20595,21040,445,2.1,30.76022689756595,False,False,False,False
2025-10-01 06:30:00,25374,29130,23897,2198,0,33947.0,10718.0,13538.0,181.0,22764,23370,606,2.6,31.572745750729077,False,False,False,False
2025-10-01 07:00:00,26944,30670,25265,2202,6,34554.0,10829.0,12767.0,170.0,24968,25497,529,2.1,31.339352896914974,False,False,False,False
2025-10-01 07:30:00,27653,31573,25863,2205,222,34792.0,11111.0,12734.0,168.0,27299,27001,298,1.1,31.93550241434813,False,False,False,False
2025-10-01 08:00:00,28720,31277,26710,2212,611,35590.0,11353.0,12043.0,170.0,28050,27727,323,1.2,31.899409946614217,False,False,False,False
