Month,Date,Datetime,Settlement_Period,Demand_Forecast,Demand_Outturn,TRIAD_Avoidance_Estimate,TRIAD_Avoidance_Corrected_Demand_Outturn,APE,Absolute_Error,Publish_Datetime
Sep,2025-09-15,2025-09-15 04:30:00+00:00,9,16032,16385,0,16385,2.2,353,2025-09-14T08:45:00Z
Sep,2025-09-15,2025-09-15 05:00:00+00:00,10,15950,16523,0,16523,3.5,573,2025-09-14T08:45:00Z
Sep,2025-09-15,2025-09-15 05:30:00+00:00,11,16328,17336,0,17336,5.8,1008,2025-09-14T08:45:00Z
Sep,2025-09-15,2025-09-15 06:00:00+00:00,12,17160,18073,0,18073,5.1,913,2025-09-14T08:45:00Z
Sep,2025-09-15,2025-09-15 06:30:00+00:00,13,18968,20277,0,20277,6.5,1309,2025-09-14T08:45:00Z
Sep,2025-09-15,2025-09-15 07:00:00+00:00,14,20278,21728,0,21728,6.7,1450,2025-09-14T08:45:00Z
Sep,2025-09-15,2025-09-15 07:30:00+00:00,15,22241,23892,0,23892,6.9,1651,2025-09-14T08:45:00Z
Sep,2025-09-15,2025-09-15 08:00:00+00:00,16,23320,24856,0,24856,6.2,1536,2025-09-14T08:45:00Z
Sep,2025-09-15,2025-09-15 08:30:00+00:00,17,24109,25891,0,25891,6.9,1782,2025-09-14T08:45:00Z
Sep,2025-09-15,2025-09-15 09:00:00+00:00,18,24290,25631,0,25631,5.2,1341,2025-09-14T08:45:00Z
Sep,2025-09-15,2025-09-15 09:30:00+00:00,19,24103,25511,0,25511,5.5,1408,2025-09-14T08:45:00Z
Sep,2025-09-15,2025-09-15 10:00:00+00:00,20,23914,25282,0,25282,5.4,1368,2025-09-14T08:45:00Z
Sep,2025-09-15,2025-09-15 10:30:00+00:00,21,23362,24561,0,24561,4.9,1199,2025-09-14T08:45:00Z
Sep,2025-09-15,2025-09-15 11:00:00+00:00,22,22595,24247,0,24247,6.8,1652,2025-09-14T08:45:00Z
Sep,2025-09-15,2025-09-15 11:30:00+00:00,23,22565,23759,0,23759,5.0,1194,2025-09-14T08:45:00Z
Sep,2025-09-15,2025-09-15 12:00:00+00:00,24,22329,23444,0,23444,4.8,1115,2025-09-14T08:45:00Z
Sep,2025-09-15,2025-09-15 12:30:00+00:00,25,22420,22780,0,22780,1.6,360,2025-09-14T08:45:00Z
Sep,2025-09-15,2025-09-15 13:00:00+00:00,26,22296,22667,0,22667,1.6,371,2025-09-14T08:45:00Z
Sep,2025-09-15,2025-09-15 13:30:00+00:00,27,21991,22876,0,22876,3.9,885,2025-09-14T08:45:00Z
Sep,2025-09-15,2025-09-15 14:00:00+00:00,28,21942,21963,0,21963,0.1,21,2025-09-14T08:45:00Z
Sep,2025-09-15,2025-09-15 14:30:00+00:00,29,22274,22349,0,22349,0.3,75,2025-09-14T08:45:00Z
Sep,2025-09-15,2025-09-15 15:00:00+00:00,30,22339,22335,0,22335,0.0,4,2025-09-14T08:45:00Z
Sep,2025-09-15,2025-09-15 15:30:00+00:00,31,21930,22853,0,22853,4.0,923,2025-09-14T08:45:00Z
Sep,2025-09-15,2025-09-15 16:00:00+00:00,32,22350,23557,0,23557,5.1,1207,2025-09-14T08:45:00Z
Sep,2025-09-15,2025-09-15 16:30:00+00:00,33,23397,24727,0,24727,5.4,1330,2025-09-14T08:45:00Z
Sep,2025-09-15,2025-09-15 17:00:00+00:00,34,24410,25993,0,25993,6.1,1583,2025-09-14T08:45:00Z
Sep,2025-09-15,2025-09-15 17:30:00+00:00,35,25831,27513,0,27513,6.1,1682,2025-09-14T08:45:00Z
Sep,2025-09-15,2025-09-15 18:00:00+00:00,36,26790,28123,0,28123,4.7,1333,2025-09-14T08:45:00Z
Sep,2025-09-15,2025-09-15 18:30:00+00:00,37,27313,28387,0,28387,3.8,1074,2025-09-14T08:45:00Z
Sep,2025-09-15,2025-09-15 19:00:00+00:00,38,27920,28810,0,28810,3.1,890,2025-09-14T08:45:00Z
Sep,2025-09-15,2025-09-15 19:30:00+00:00,39,28050,28796,0,28796,2.6,746,2025-09-14T08:45:00Z
Sep,2025-09-15,2025-09-15 20:00:00+00:00,40,27768,28885,0,28885,3.9,1117,2025-09-14T08:45:00Z
Sep,2025-09-15,2025-09-15 20:30:00+00:00,41,27243,28294,0,28294,3.7,1051,2025-09-14T08:45:00Z
Sep,2025-09-15,2025-09-15 21:00:00+00:00,42,26749,27251,0,27251,1.8,502,2025-09-14T08:45:00Z
Sep,2025-09-15,2025-09-15 21:30:00+00:00,43,25708,26134,0,26134,1.6,426,2025-09-14T08:45:00Z
Sep,2025-09-15,2025-09-15 22:00:00+00:00,44,24289,24727,0,24727,1.8,438,2025-09-14T08:45:00Z
Sep,2025-09-15,2025-09-15 22:30:00+00:00,45,22775,23410,0,23410,2.7,635,2025-09-14T08:45:00Z
Sep,2025-09-15,2025-09-15 23:00:00+00:00,46,21505,22242,0,22242,3.3,737,2025-09-14T08:45:00Z
Sep,2025-09-15,2025-09-15 23:30:00+00:00,47,20261,20609,0,20609,1.7,348,2025-09-14T08:45:00Z
Sep,2025-09-15,2025-09-16 00:00:00+00:00,48,19220,20008,0,20008,3.9,788,2025-09-14T08:45:00Z
Sep,2025-09-16,2025-09-16 00:30:00+00:00,1,18810,19614,0,19614,4.1,804,2025-09-15T08:45:00Z
Sep,2025-09-16,2025-09-16 01:00:00+00:00,2,18648,19287,0,19287,3.3,639,2025-09-15T08:45:00Z
Sep,2025-09-16,2025-09-16 01:30:00+00:00,3,18350,18678,0,18678,1.8,328,2025-09-15T08:45:00Z
Sep,2025-09-16,2025-09-16 02:00:00+00:00,4,18260,18705,0,18705,2.4,445,2025-09-15T08:45:00Z
Sep,2025-09-16,2025-09-16 02:30:00+00:00,5,18011,18567,0,18567,3.0,556,2025-09-15T08:45:00Z
Sep,2025-09-16,2025-09-16 03:00:00+00:00,6,17667,17939,0,17939,1.5,272,2025-09-15T08:45:00Z
Sep,2025-09-16,2025-09-16 03:30:00+00:00,7,17039,17982,0,17982,5.2,943,2025-09-15T08:45:00Z
Sep,2025-09-16,2025-09-16 04:00:00+00:00,8,16981,17648,0,17648,3.8,667,2025-09-15T08:45:00Z
Sep,2025-09-16,2025-09-16 04:30:00+00:00,9,16760,17492,0,17492,4.2,732,2025-09-15T08:45:00Z
Sep,2025-09-16,2025-09-16 05:00:00+00:00,10,16834,17289,0,17289,2.6,455,2025-09-15T08:45:00Z
Sep,2025-09-16,2025-09-16 05:30:00+00:00,11,17359,17746,0,17746,2.2,387,2025-09-15T08:45:00Z
Sep,2025-09-16,2025-09-16 06:00:00+00:00,12,18175,18853,0,18853,3.6,678,2025-09-15T08:45:00Z
Sep,2025-09-16,2025-09-16 06:30:00+00:00,13,20470,21309,0,21309,3.9,839,2025-09-15T08:45:00Z
Sep,2025-09-16,2025-09-16 07:00:00+00:00,14,22135,22843,0,22843,3.1,708,2025-09-15T08:45:00Z
Sep,2025-09-16,2025-09-16 07:30:00+00:00,15,24545,24978,0,24978,1.7,433,2025-09-15T08:45:00Z
Sep,2025-09-16,2025-09-16 08:00:00+00:00,16,25310,25703,0,25703,1.5,393,2025-09-15T08:45:00Z
Sep,2025-09-16,2025-09-16 08:30:00+00:00,17,26180,26425,0,26425,0.9,245,2025-09-15T08:45:00Z
Sep,2025-09-16,2025-09-16 09:00:00+00:00,18,25240,25855,0,25855,2.4,615,2025-09-15T08:45:00Z
Sep,2025-09-16,2025-09-16 09:30:00+00:00,19,24805,25402,0,25402,2.4,597,2025-09-15T08:45:00Z
Sep,2025-09-16,2025-09-16 10:00:00+00:00,20,23965,24969,0,24969,4.0,1004,2025-09-15T08:45:00Z
Sep,2025-09-16,2025-09-16 10:30:00+00:00,21,23212,23960,0,23960,3.1,748,2025-09-15T08:45:00Z
Sep,2025-09-16,2025-09-16 11:00:00+00:00,22,22761,23781,0,23781,4.3,1020,2025-09-15T08:45:00Z
Sep,2025-09-16,2025-09-16 11:30:00+00:00,23,22598,23693,0,23693,4.6,1095,2025-09-15T08:45:00Z
Sep,2025-09-16,2025-09-16 12:00:00+00:00,24,22360,23572,0,23572,5.1,1212,2025-09-15T08:45:00Z
Sep,2025-09-16,2025-09-16 12:30:00+00:00,25,22303,23478,0,23478,5.0,1175,2025-09-15T08:45:00Z
Sep,2025-09-16,2025-09-16 13:00:00+00:00,26,22320,22917,0,22917,2.6,597,2025-09-15T08:45:00Z
Sep,2025-09-16,2025-09-16 13:30:00+00:00,27,22165,22596,0,22596,1.9,431,2025-09-15T08:45:00Z
Sep,2025-09-16,2025-09-16 14:00:00+00:00,28,22325,22154,0,22154,0.8,171,2025-09-15T08:45:00Z
Sep,2025-09-16,2025-09-16 14:30:00+00:00,29,22480,21913,0,21913,2.6,567,2025-09-15T08:45:00Z
Sep,2025-09-16,2025-09-16 15:00:00+00:00,30,22080,22094,0,22094,0.1,14,2025-09-15T08:45:00Z
Sep,2025-09-16,2025-09-16 15:30:00+00:00,31,22431,22273,0,22273,0.7,158,2025-09-15T08:45:00Z
Sep,2025-09-16,2025-09-16 16:00:00+00:00,32,23149,23171,0,23171,0.1,22,2025-09-15T08:45:00Z
Sep,2025-09-16,2025-09-16 16:30:00+00:00,33,24310,24779,0,24779,1.9,469,2025-09-15T08:45:00Z
Sep,2025-09-16,2025-09-16 17:00:00+00:00,34,25840,26208,0,26208,1.4,368,2025-09-15T08:45:00Z
Sep,2025-09-16,2025-09-16 17:30:00+00:00,35,27439,27675,0,27675,0.9,236,2025-09-15T08:45:00Z
Sep,2025-09-16,2025-09-16 18:00:00+00:00,36,28881,29078,0,29078,0.7,197,2025-09-15T08:45:00Z
Sep,2025-09-16,2025-09-16 18:30:00+00:00,37,30048,29656,0,29656,1.3,392,2025-09-15T08:45:00Z
Sep,2025-09-16,2025-09-16 19:00:00+00:00,38,30260,30367,0,30367,0.4,107,2025-09-15T08:45:00Z
Sep,2025-09-16,2025-09-16 19:30:00+00:00,39,30664,30185,0,30185,1.6,479,2025-09-15T08:45:00Z
Sep,2025-09-16,2025-09-16 20:00:00+00:00,40,30730,30235,0,30235,1.6,495,2025-09-15T08:45:00Z
Sep,2025-09-16,2025-09-16 20:30:00+00:00,41,30698,30412,0,30412,0.9,286,2025-09-15T08:45:00Z
Sep,2025-09-16,2025-09-16 21:00:00+00:00,42,30243,29841,0,29841,1.3,402,2025-09-15T08:45:00Z
Sep,2025-09-16,2025-09-16 21:30:00+00:00,43,28735,28988,0,28988,0.9,253,2025-09-15T08:45:00Z
Sep,2025-09-16,2025-09-16 22:00:00+00:00,44,27378,27758,0,27758,1.4,380,2025-09-15T08:45:00Z
Sep,2025-09-16,2025-09-16 22:30:00+00:00,45,25999,25794,0,25794,0.8,205,2025-09-15T08:45:00Z
Sep,2025-09-16,2025-09-16 23:00:00+00:00,46,24588,24280,0,24280,1.3,308,2025-09-15T08:45:00Z
Sep,2025-09-16,2025-09-16 23:30:00+00:00,47,23307,22807,0,22807,2.2,500,2025-09-15T08:45:00Z
Sep,2025-09-16,2025-09-17 00:00:00+00:00,48,22460,22221,0,22221,1.1,239,2025-09-15T08:45:00Z
Sep,2025-09-17,2025-09-17 00:30:00+00:00,1,21700,21797,0,21797,0.4,97,2025-09-16T08:45:00Z
Sep,2025-09-17,2025-09-17 01:00:00+00:00,2,21163,21191,0,21191,0.1,28,2025-09-16T08:45:00Z
Sep,2025-09-17,2025-09-17 01:30:00+00:00,3,20780,20885,0,20885,0.5,105,2025-09-16T08:45:00Z
Sep,2025-09-17,2025-09-17 02:00:00+00:00,4,20670,20683,0,20683,0.1,13,2025-09-16T08:45:00Z
Sep,2025-09-17,2025-09-17 02:30:00+00:00,5,20215,20365,0,20365,0.7,150,2025-09-16T08:45:00Z
Sep,2025-09-17,2025-09-17 03:00:00+00:00,6,19900,19800,0,19800,0.5,100,2025-09-16T08:45:00Z
Sep,2025-09-17,2025-09-17 03:30:00+00:00,7,19364,19682,0,19682,1.6,318,2025-09-16T08:45:00Z
Sep,2025-09-17,2025-09-17 04:00:00+00:00,8,19111,19580,0,19580,2.4,469,2025-09-16T08:45:00Z
Sep,2025-09-17,2025-09-17 04:30:00+00:00,9,18796,19339,0,19339,2.8,543,2025-09-16T08:45:00Z
Sep,2025-09-17,2025-09-17 05:00:00+00:00,10,18750,19295,0,19295,2.8,545,2025-09-16T08:45:00Z
Sep,2025-09-17,2025-09-17 05:30:00+00:00,11,19253,19692,0,19692,2.2,439,2025-09-16T08:45:00Z
Sep,2025-09-17,2025-09-17 06:00:00+00:00,12,20029,20391,0,20391,1.8,362,2025-09-16T08:45:00Z
Sep,2025-09-17,2025-09-17 06:30:00+00:00,13,22260,22175,0,22175,0.4,85,2025-09-16T08:45:00Z
Sep,2025-09-17,2025-09-17 07:00:00+00:00,14,23596,23296,0,23296,1.3,300,2025-09-16T08:45:00Z
Sep,2025-09-17,2025-09-17 07:30:00+00:00,15,25801,25208,0,25208,2.4,593,2025-09-16T08:45:00Z
Sep,2025-09-17,2025-09-17 08:00:00+00:00,16,26500,26327,0,26327,0.7,173,2025-09-16T08:45:00Z
Sep,2025-09-17,2025-09-17 08:30:00+00:00,17,27770,26949,0,26949,3.0,821,2025-09-16T08:45:00Z
Sep,2025-09-17,2025-09-17 09:00:00+00:00,18,28208,27661,0,27661,2.0,547,2025-09-16T08:45:00Z
Sep,2025-09-17,2025-09-17 09:30:00+00:00,19,28400,28492,0,28492,0.3,92,2025-09-16T08:45:00Z
Sep,2025-09-17,2025-09-17 10:00:00+00:00,20,28065,28780,0,28780,2.5,715,2025-09-16T08:45:00Z
Sep,2025-09-17,2025-09-17 10:30:00+00:00,21,27713,28978,0,28978,4.4,1265,2025-09-16T08:45:00Z
Sep,2025-09-17,2025-09-17 11:00:00+00:00,22,27571,28831,0,28831,4.4,1260,2025-09-16T08:45:00Z
Sep,2025-09-17,2025-09-17 11:30:00+00:00,23,27126,29072,0,29072,6.7,1946,2025-09-16T08:45:00Z
Sep,2025-09-17,2025-09-17 12:00:00+00:00,24,27384,28870,0,28870,5.1,1486,2025-09-16T08:45:00Z
Sep,2025-09-17,2025-09-17 12:30:00+00:00,25,27390,28795,0,28795,4.9,1405,2025-09-16T08:45:00Z
Sep,2025-09-17,2025-09-17 13:00:00+00:00,26,27127,28341,0,28341,4.3,1214,2025-09-16T08:45:00Z
Sep,2025-09-17,2025-09-17 13:30:00+00:00,27,26642,27943,0,27943,4.7,1301,2025-09-16T08:45:00Z
Sep,2025-09-17,2025-09-17 14:00:00+00:00,28,26518,27703,0,27703,4.3,1185,2025-09-16T08:45:00Z
Sep,2025-09-17,2025-09-17 14:30:00+00:00,29,26250,27449,0,27449,4.4,1199,2025-09-16T08:45:00Z
Sep,2025-09-17,2025-09-17 15:00:00+00:00,30,26304,27033,0,27033,2.7,729,2025-09-16T08:45:00Z
Sep,2025-09-17,2025-09-17 15:30:00+00:00,31,26683,26508,0,26508,0.7,175,2025-09-16T08:45:00Z
Sep,2025-09-17,2025-09-17 16:00:00+00:00,32,26839,26833,0,26833,0.0,6,2025-09-16T08:45:00Z
Sep,2025-09-17,2025-09-17 16:30:00+00:00,33,28038,27740,0,27740,1.1,298,2025-09-16T08:45:00Z
Sep,2025-09-17,2025-09-17 17:00:00+00:00,34,28627,28655,0,28655,0.1,28,2025-09-16T08:45:00Z
Sep,2025-09-17,2025-09-17 17:30:00+00:00,35,29375,29401,0,29401,0.1,26,2025-09-16T08:45:00Z
Sep,2025-09-17,2025-09-17 18:00:00+00:00,36,29687,29654,0,29654,0.1,33,2025-09-16T08:45:00Z
Sep,2025-09-17,2025-09-17 18:30:00+00:00,37,30090,29503,0,29503,2.0,587,2025-09-16T08:45:00Z
Sep,2025-09-17,2025-09-17 19:00:00+00:00,38,30090,29614,0,29614,1.6,476,2025-09-16T08:45:00Z
Sep,2025-09-17,2025-09-17 19:30:00+00:00,39,30000,29685,0,29685,1.1,315,2025-09-16T08:45:00Z
Sep,2025-09-17,2025-09-17 20:00:00+00:00,40,29965,29475,0,29475,1.7,490,2025-09-16T08:45:00Z
Sep,2025-09-17,2025-09-17 20:30:00+00:00,41,29606,28498,0,28498,3.9,1108,2025-09-16T08:45:00Z
Sep,2025-09-17,2025-09-17 21:00:00+00:00,42,28582,27961,0,27961,2.2,621,2025-09-16T08:45:00Z
Sep,2025-09-17,2025-09-17 21:30:00+00:00,43,27289,26782,0,26782,1.9,507,2025-09-16T08:45:00Z
Sep,2025-09-17,2025-09-17 22:00:00+00:00,44,26098,25560,0,25560,2.1,538,2025-09-16T08:45:00Z
Sep,2025-09-17,2025-09-17 22:30:00+00:00,45,23893,24112,0,24112,0.9,219,2025-09-16T08:45:00Z
Sep,2025-09-17,2025-09-17 23:00:00+00:00,46,22742,23018,0,23018,1.2,276,2025-09-16T08:45:00Z
Sep,2025-09-17,2025-09-17 23:30:00+00:00,47,21297,21533,0,21533,1.1,236,2025-09-16T08:45:00Z
Sep,2025-09-17,2025-09-18 00:00:00+00:00,48,20490,20553,0,20553,0.3,63,2025-09-16T08:45:00Z
Sep,2025-09-18,2025-09-18 00:30:00+00:00,1,19990,19761,0,19761,1.2,229,2025-09-17T08:45:00Z
Sep,2025-09-18,2025-09-18 01:00:00+00:00,2,19513,19526,0,19526,0.1,13,2025-09-17T08:45:00Z
Sep,2025-09-18,2025-09-18 01:30:00+00:00,3,19130,19346,0,19346,1.1,216,2025-09-17T08:45:00Z
Sep,2025-09-18,2025-09-18 02:00:00+00:00,4,18860,19273,0,19273,2.1,413,2025-09-17T08:45:00Z
Sep,2025-09-18,2025-09-18 02:30:00+00:00,5,18292,19368,0,19368,5.6,1076,2025-09-17T08:45:00Z
Sep,2025-09-18,2025-09-18 03:00:00+00:00,6,17937,19054,0,19054,5.9,1117,2025-09-17T08:45:00Z
Sep,2025-09-18,2025-09-18 03:30:00+00:00,7,17889,19130,0,19130,6.5,1241,2025-09-17T08:45:00Z
Sep,2025-09-18,2025-09-18 04:00:00+00:00,8,17747,18618,0,18618,4.7,871,2025-09-17T08:45:00Z
Sep,2025-09-18,2025-09-18 04:30:00+00:00,9,17800,18584,0,18584,4.2,784,2025-09-17T08:45:00Z
Sep,2025-09-18,2025-09-18 05:00:00+00:00,10,17928,18492,0,18492,3.0,564,2025-09-17T08:45:00Z
Sep,2025-09-18,2025-09-18 05:30:00+00:00,11,18229,18208,0,18208,0.1,21,2025-09-17T08:45:00Z
Sep,2025-09-18,2025-09-18 06:00:00+00:00,12,19169,18784,0,18784,2.0,385,2025-09-17T08:45:00Z
Sep,2025-09-18,2025-09-18 06:30:00+00:00,13,21130,21070,0,21070,0.3,60,2025-09-17T08:45:00Z
Sep,2025-09-18,2025-09-18 07:00:00+00:00,14,22773,22755,0,22755,0.1,18,2025-09-17T08:45:00Z
Sep,2025-09-18,2025-09-18 07:30:00+00:00,15,24613,25167,0,25167,2.2,554,2025-09-17T08:45:00Z
Sep,2025-09-18,2025-09-18 08:00:00+00:00,16,25510,26004,0,26004,1.9,494,2025-09-17T08:45:00Z
Sep,2025-09-18,2025-09-18 08:30:00+00:00,17,27747,27382,0,27382,1.3,365,2025-09-17T08:45:00Z
Sep,2025-09-18,2025-09-18 09:00:00+00:00,18,28095,27280,0,27280,3.0,815,2025-09-17T08:45:00Z
Sep,2025-09-18,2025-09-18 09:30:00+00:00,19,28100,28098,0,28098,0.0,2,2025-09-17T08:45:00Z
Sep,2025-09-18,2025-09-18 10:00:00+00:00,20,27558,27688,0,27688,0.5,130,2025-09-17T08:45:00Z
Sep,2025-09-18,2025-09-18 10:30:00+00:00,21,27024,27235,0,27235,0.8,211,2025-09-17T08:45:00Z
Sep,2025-09-18,2025-09-18 11:00:00+00:00,22,26208,26997,0,26997,2.9,789,2025-09-17T08:45:00Z
Sep,2025-09-18,2025-09-18 11:30:00+00:00,23,25387,26340,0,26340,3.6,953,2025-09-17T08:45:00Z
Sep,2025-09-18,2025-09-18 12:00:00+00:00,24,24875,25971,0,25971,4.2,1096,2025-09-17T08:45:00Z
Sep,2025-09-18,2025-09-18 12:30:00+00:00,25,24580,25964,0,25964,5.3,1384,2025-09-17T08:45:00Z
Sep,2025-09-18,2025-09-18 13:00:00+00:00,26,23724,25465,0,25465,6.8,1741,2025-09-17T08:45:00Z
Sep,2025-09-18,2025-09-18 13:30:00+00:00,27,23220,25238,0,25238,8.0,2018,2025-09-17T08:45:00Z
Sep,2025-09-18,2025-09-18 14:00:00+00:00,28,22500,25184,0,25184,10.7,2684,2025-09-17T08:45:00Z
Sep,2025-09-18,2025-09-18 14:30:00+00:00,29,22558,25286,0,25286,10.8,2728,2025-09-17T08:45:00Z
Sep,2025-09-18,2025-09-18 15:00:00+00:00,30,22696,24853,0,24853,8.7,2157,2025-09-17T08:45:00Z
Sep,2025-09-18,2025-09-18 15:30:00+00:00,31,22949,24884,0,24884,7.8,1935,2025-09-17T08:45:00Z
Sep,2025-09-18,2025-09-18 16:00:00+00:00,32,24066,25783,0,25783,6.7,1717,2025-09-17T08:45:00Z
Sep,2025-09-18,2025-09-18 16:30:00+00:00,33,25061,27155,0,27155,7.7,2094,2025-09-17T08:45:00Z
Sep,2025-09-18,2025-09-18 17:00:00+00:00,34,26325,28277,0,28277,6.9,1952,2025-09-17T08:45:00Z
Sep,2025-09-18,2025-09-18 17:30:00+00:00,35,27362,29145,0,29145,6.1,1783,2025-09-17T08:45:00Z
Sep,2025-09-18,2025-09-18 18:00:00+00:00,36,28734,29778,0,29778,3.5,1044,2025-09-17T08:45:00Z
Sep,2025-09-18,2025-09-18 18:30:00+00:00,37,29058,29965,0,29965,3.0,907,2025-09-17T08:45:00Z
Sep,2025-09-18,2025-09-18 19:00:00+00:00,38,29240,29843,0,29843,2.0,603,2025-09-17T08:45:00Z
Sep,2025-09-18,2025-09-18 19:30:00+00:00,39,30350,30351,0,30351,0.0,1,2025-09-17T08:45:00Z
Sep,2025-09-18,2025-09-18 20:00:00+00:00,40,30271,30689,0,30689,1.4,418,2025-09-17T08:45:00Z
Sep,2025-09-18,2025-09-18 20:30:00+00:00,41,29489,29805,0,29805,1.1,316,2025-09-17T08:45:00Z
Sep,2025-09-18,2025-09-18 21:00:00+00:00,42,28702,29070,0,29070,1.3,368,2025-09-17T08:45:00Z
Sep,2025-09-18,2025-09-18 21:30:00+00:00,43,27477,27725,0,27725,0.9,248,2025-09-17T08:45:00Z
Sep,2025-09-18,2025-09-18 22:00:00+00:00,44,25864,26153,0,26153,1.1,289,2025-09-17T08:45:00Z
Sep,2025-09-18,2025-09-18 22:30:00+00:00,45,24515,24835,0,24835,1.3,320,2025-09-17T08:45:00Z
Sep,2025-09-18,2025-09-18 23:00:00+00:00,46,23126,23404,0,23404,1.2,278,2025-09-17T08:45:00Z
Sep,2025-09-18,2025-09-18 23:30:00+00:00,47,21651,22087,0,22087,2.0,436,2025-09-17T08:45:00Z
Sep,2025-09-18,2025-09-19 00:00:00+00:00,48,20830,21463,0,21463,2.9,633,2025-09-17T08:45:00Z
Sep,2025-09-19,2025-09-19 00:30:00+00:00,1,20490,20778,0,20778,1.4,288,2025-09-18T08:45:00Z
Sep,2025-09-19,2025-09-19 01:00:00+00:00,2,19995,20359,0,20359,1.8,364,2025-09-18T08:45:00Z
Sep,2025-09-19,2025-09-19 01:30:00+00:00,3,19650,19823,0,19823,0.9,173,2025-09-18T08:45:00Z
Sep,2025-09-19,2025-09-19 02:00:00+00:00,4,19480,19845,0,19845,1.8,365,2025-09-18T08:45:00Z
Sep,2025-09-19,2025-09-19 02:30:00+00:00,5,19274,19985,0,19985,3.6,711,2025-09-18T08:45:00Z
Sep,2025-09-19,2025-09-19 03:00:00+00:00,6,18945,19532,0,19532,3.0,587,2025-09-18T08:45:00Z
Sep,2025-09-19,2025-09-19 03:30:00+00:00,7,18644,19227,0,19227,3.0,583,2025-09-18T08:45:00Z
Sep,2025-09-19,2025-09-19 04:00:00+00:00,8,18516,18669,0,18669,0.8,153,2025-09-18T08:45:00Z
Sep,2025-09-19,2025-09-19 04:30:00+00:00,9,18410,18326,0,18326,0.5,84,2025-09-18T08:45:00Z
Sep,2025-09-19,2025-09-19 05:00:00+00:00,10,18230,18133,0,18133,0.5,97,2025-09-18T08:45:00Z
Sep,2025-09-19,2025-09-19 05:30:00+00:00,11,18497,18605,0,18605,0.6,108,2025-09-18T08:45:00Z
Sep,2025-09-19,2025-09-19 06:00:00+00:00,12,19275,19056,0,19056,1.1,219,2025-09-18T08:45:00Z
Sep,2025-09-19,2025-09-19 06:30:00+00:00,13,21554,21176,0,21176,1.8,378,2025-09-18T08:45:00Z
Sep,2025-09-19,2025-09-19 07:00:00+00:00,14,23499,22953,0,22953,2.4,546,2025-09-18T08:45:00Z
Sep,2025-09-19,2025-09-19 07:30:00+00:00,15,25794,25233,0,25233,2.2,561,2025-09-18T08:45:00Z
Sep,2025-09-19,2025-09-19 08:00:00+00:00,16,26660,26062,0,26062,2.3,598,2025-09-18T08:45:00Z
Sep,2025-09-19,2025-09-19 08:30:00+00:00,17,27290,27130,0,27130,0.6,160,2025-09-18T08:45:00Z
Sep,2025-09-19,2025-09-19 09:00:00+00:00,18,27081,26991,0,26991,0.3,90,2025-09-18T08:45:00Z
Sep,2025-09-19,2025-09-19 09:30:00+00:00,19,27129,27029,0,27029,0.4,100,2025-09-18T08:45:00Z
Sep,2025-09-19,2025-09-19 10:00:00+00:00,20,26575,26385,0,26385,0.7,190,2025-09-18T08:45:00Z
Sep,2025-09-19,2025-09-19 10:30:00+00:00,21,25917,25583,0,25583,1.3,334,2025-09-18T08:45:00Z
Sep,2025-09-19,2025-09-19 11:00:00+00:00,22,25031,24988,0,24988,0.2,43,2025-09-18T08:45:00Z
Sep,2025-09-19,2025-09-19 11:30:00+00:00,23,24242,24169,0,24169,0.3,73,2025-09-18T08:45:00Z
Sep,2025-09-19,2025-09-19 12:00:00+00:00,24,23907,23670,0,23670,1.0,237,2025-09-18T08:45:00Z
Sep,2025-09-19,2025-09-19 12:30:00+00:00,25,23910,23155,0,23155,3.3,755,2025-09-18T08:45:00Z
Sep,2025-09-19,2025-09-19 13:00:00+00:00,26,23796,22929,0,22929,3.8,867,2025-09-18T08:45:00Z
Sep,2025-09-19,2025-09-19 13:30:00+00:00,27,23256,22158,0,22158,5.0,1098,2025-09-18T08:45:00Z
Sep,2025-09-19,2025-09-19 14:00:00+00:00,28,22777,21570,0,21570,5.6,1207,2025-09-18T08:45:00Z
Sep,2025-09-19,2025-09-19 14:30:00+00:00,29,22581,21370,0,21370,5.7,1211,2025-09-18T08:45:00Z
Sep,2025-09-19,2025-09-19 15:00:00+00:00,30,22380,21323,0,21323,5.0,1057,2025-09-18T08:45:00Z
Sep,2025-09-19,2025-09-19 15:30:00+00:00,31,22649,21799,0,21799,3.9,850,2025-09-18T08:45:00Z
Sep,2025-09-19,2025-09-19 16:00:00+00:00,32,24087,22372,0,22372,7.7,1715,2025-09-18T08:45:00Z
Sep,2025-09-19,2025-09-19 16:30:00+00:00,33,24860,24001,0,24001,3.6,859,2025-09-18T08:45:00Z
Sep,2025-09-19,2025-09-19 17:00:00+00:00,34,26213,25748,0,25748,1.8,465,2025-09-18T08:45:00Z
Sep,2025-09-19,2025-09-19 17:30:00+00:00,35,27748,27252,0,27252,1.8,496,2025-09-18T08:45:00Z
Sep,2025-09-19,2025-09-19 18:00:00+00:00,36,28470,28333,0,28333,0.5,137,2025-09-18T08:45:00Z
Sep,2025-09-19,2025-09-19 18:30:00+00:00,37,29100,28541,0,28541,2.0,559,2025-09-18T08:45:00Z
Sep,2025-09-19,2025-09-19 19:00:00+00:00,38,29760,28973,0,28973,2.7,787,2025-09-18T08:45:00Z
Sep,2025-09-19,2025-09-19 19:30:00+00:00,39,29720,30303,0,30303,1.9,583,2025-09-18T08:45:00Z
