DATETIME,GAS,COAL,NUCLEAR,WIND,WIND_EMB,HYDRO,IMPORTS,BIOMASS,OTHER,SOLAR,STORAGE,GENERATION,CARBON_INTENSITY,LOW_CARBON,ZERO_CARBON,RENEWABLE,FOSSIL,GAS_perc,COAL_perc,NUCLEAR_perc,WIND_perc,WIND_EMB_perc,HYDRO_perc,IMPORTS_perc,BIOMASS_perc,OTHER_perc,SOLAR_perc,STORAGE_perc,GENERATION_perc,LOW_CARBON_perc,ZERO_CARBON_perc,RENEWABLE_perc,FOSSIL_perc
2025-11-23 13:00:00,2510.0,0.0,4055.0,13865.0,3039.0,440.0,8038.0,1985.0,370.0,3846.0,0.0,38148.0,54.0,27230.0,20488.0,21190.0,2510.0,6.6,0.0,10.6,36.3,8.0,1.2,21.1,5.2,1.0,10.1,0.0,100.0,71.4,90.7,55.5,6.6
2025-11-23 13:30:00,2641.0,0.0,4058.0,13844.0,2992.0,439.0,8038.0,1982.0,365.0,3398.0,0.0,37757.0,56.0,26713.0,20527.0,20673.0,2641.0,7.0,0.0,10.7,36.7,7.9,1.2,21.3,5.2,1.0,9.0,0.0,100.0,70.7,90.7,54.8,7.0
2025-11-23 14:00:00,2736.0,0.0,4057.0,13661.0,2925.0,499.0,8002.0,2281.0,369.0,2589.0,92.0,37211.0,58.0,26104.0,20705.0,19766.0,2736.0,7.4,0.0,10.9,36.7,7.9,1.3,21.5,6.1,1.0,7.0,0.2,100.0,70.2,90.0,53.1,7.4
2025-11-23 14:30:00,3655.0,0.0,4060.0,13438.0,2875.0,529.0,8012.0,2651.0,370.0,1922.0,0.0,37512.0,69.0,25475.0,20787.0,18764.0,3655.0,9.7,0.0,10.8,35.8,7.7,1.4,21.4,7.1,1.0,5.1,0.0,100.0,67.9,86.6,50.0,9.7
2025-11-23 15:00:00,5282.0,0.0,4063.0,13515.0,2832.0,594.0,8292.0,2667.0,379.0,803.0,0.0,38427.0,86.0,24474.0,20890.0,17744.0,5282.0,13.7,0.0,10.6,35.2,7.4,1.5,21.6,6.9,1.0,2.1,0.0,100.0,63.7,81.2,46.2,13.7
2025-11-23 15:30:00,6202.0,0.0,4067.0,13555.0,2778.0,635.0,8410.0,2657.0,397.0,91.0,54.0,38846.0,95.0,23837.0,20972.0,17113.0,6202.0,16.0,0.0,10.5,34.9,7.2,1.6,21.6,6.8,1.0,0.2,0.1,100.0,61.4,78.7,44.1,16.0
2025-11-23 16:00:00,6749.0,0.0,4071.0,13700.0,2712.0,690.0,8530.0,2655.0,427.0,0.0,588.0,40122.0,97.0,24416.0,21861.0,17690.0,6749.0,16.8,0.0,10.1,34.1,6.8,1.7,21.3,6.6,1.1,0.0,1.5,100.0,60.9,78.5,44.1,16.8
2025-11-23 16:30:00,6913.0,0.0,4063.0,13735.0,2641.0,679.0,8304.0,2795.0,474.0,0.0,1048.0,40652.0,98.0,24961.0,22518.0,18103.0,6913.0,17.0,0.0,10.0,33.8,6.5,1.7,20.4,6.9,1.2,0.0,2.6,100.0,61.4,78.9,44.5,17.0
2025-11-23 17:00:00,7136.0,0.0,4059.0,13670.0,2586.0,710.0,8368.0,3023.0,522.0,0.0,994.0,41068.0,100.0,25042.0,22734.0,17960.0,7136.0,17.4,0.0,9.9,33.3,6.3,1.7,20.4,7.4,1.3,0.0,2.4,100.0,61.0,78.9,43.7,17.4
2025-11-23 17:30:00,7445.0,0.0,4062.0,13421.0,2568.0,725.0,8414.0,3246.0,543.0,0.0,994.0,41418.0,103.0,25016.0,22713.0,17708.0,7445.0,18.0,0.0,9.8,32.4,6.2,1.8,20.3,7.8,1.3,0.0,2.4,100.0,60.4,78.5,42.8,18.0
2025-11-23 18:00:00,7387.0,0.0,4068.0,13742.0,2583.0,693.0,8374.0,3278.0,538.0,0.0,936.0,41598.0,102.0,25300.0,22839.0,17954.0,7387.0,17.8,0.0,9.8,33.0,6.2,1.7,20.1,7.9,1.3,0.0,2.3,100.0,60.8,78.2,43.2,17.8
2025-11-23 18:30:00,7067.0,0.0,4057.0,13912.0,2617.0,650.0,8376.0,3316.0,507.0,0.0,844.0,41346.0,99.0,25396.0,22933.0,18023.0,7067.0,17.1,0.0,9.8,33.6,6.3,1.6,20.3,8.0,1.2,0.0,2.0,100.0,61.4,78.7,43.6,17.1
2025-11-23 19:00:00,7013.0,0.0,4058.0,13831.0,2631.0,590.0,8366.0,3298.0,461.0,0.0,538.0,40786.0,100.0,24946.0,22388.0,17590.0,7013.0,17.2,0.0,9.9,33.9,6.5,1.4,20.5,8.1,1.1,0.0,1.3,100.0,61.2,78.3,43.1,17.2
2025-11-23 19:30:00,6767.0,0.0,4053.0,13719.0,2594.0,548.0,8348.0,3308.0,420.0,0.0,0.0,39757.0,100.0,24222.0,21651.0,16861.0,6767.0,17.0,0.0,10.2,34.5,6.5,1.4,21.0,8.3,1.1,0.0,0.0,100.0,60.9,78.1,42.4,17.0
2025-11-23 20:00:00,6278.0,0.0,4058.0,13646.0,2546.0,501.0,7614.0,3305.0,397.0,0.0,0.0,38345.0,94.0,24056.0,21521.0,16693.0,6278.0,16.4,0.0,10.6,35.6,6.6,1.3,19.9,8.6,1.0,0.0,0.0,100.0,62.7,79.3,43.5,16.4
2025-11-23 20:30:00,5594.0,0.0,4052.0,13523.0,2531.0,499.0,7558.0,3313.0,363.0,0.0,0.0,37434.0,89.0,23918.0,21393.0,16553.0,5594.0,14.9,0.0,10.8,36.1,6.8,1.3,20.2,8.9,1.0,0.0,0.0,100.0,63.9,81.3,44.2,14.9
2025-11-23 21:00:00,4194.0,0.0,4057.0,13386.0,2552.0,450.0,6990.0,3305.0,344.0,0.0,0.0,35278.0,76.0,23750.0,21207.0,16388.0,4194.0,11.9,0.0,11.5,37.9,7.2,1.3,19.8,9.4,1.0,0.0,0.0,100.0,67.3,85.5,46.5,11.9
2025-11-23 21:30:00,3112.0,0.0,4055.0,13407.0,2594.0,449.0,6906.0,3306.0,320.0,0.0,0.0,34149.0,65.0,23811.0,21218.0,16450.0,3112.0,9.1,0.0,11.9,39.3,7.6,1.3,20.2,9.7,0.9,0.0,0.0,100.0,69.7,89.1,48.2,9.1
2025-11-23 22:00:00,2911.0,0.0,4054.0,13625.0,2607.0,449.0,5370.0,3304.0,315.0,0.0,0.0,32635.0,60.0,24039.0,21433.0,16681.0,2911.0,8.9,0.0,12.4,41.7,8.0,1.4,16.5,10.1,1.0,0.0,0.0,100.0,73.7,90.3,51.1,8.9
2025-11-23 22:30:00,2474.0,0.0,4057.0,13553.0,2559.0,431.0,5242.0,3306.0,310.0,0.0,0.0,31932.0,56.0,23906.0,21348.0,16543.0,2474.0,7.7,0.0,12.7,42.4,8.0,1.3,16.4,10.4,1.0,0.0,0.0,100.0,74.9,91.2,51.8,7.7
2025-11-23 23:00:00,2223.0,0.0,4056.0,13336.0,2516.0,384.0,4526.0,3293.0,314.0,0.0,0.0,30648.0,48.0,23585.0,21070.0,16236.0,2223.0,7.3,0.0,13.2,43.5,8.2,1.3,14.8,10.7,1.0,0.0,0.0,100.0,77.0,91.7,53.0,7.3
2025-11-23 23:30:00,2144.0,0.0,4062.0,13061.0,2540.0,376.0,4522.0,3305.0,284.0,0.0,0.0,30294.0,47.0,23344.0,20805.0,15977.0,2144.0,7.1,0.0,13.4,43.1,8.4,1.2,14.9,10.9,0.9,0.0,0.0,100.0,77.1,92.0,52.7,7.1
2025-11-24 00:00:00,2191.0,0.0,4058.0,12730.0,2574.0,368.0,4702.0,3314.0,405.0,0.0,0.0,30342.0,51.0,23044.0,20471.0,15672.0,2191.0,7.2,0.0,13.4,42.0,8.5,1.2,15.5,10.9,1.3,0.0,0.0,100.0,75.9,91.2,51.7,7.2
2025-11-24 00:30:00,2293.0,0.0,4055.0,12492.0,2558.0,367.0,4714.0,3321.0,661.0,0.0,0.0,30461.0,54.0,22793.0,20236.0,15417.0,2293.0,7.5,0.0,13.3,41.0,8.4,1.2,15.5,10.9,2.2,0.0,0.0,100.0,74.8,89.9,50.6,7.5
2025-11-24 01:00:00,2461.0,0.0,4069.0,12313.0,2513.0,364.0,4622.0,3312.0,529.0,0.0,0.0,30183.0,56.0,22571.0,20059.0,15190.0,2461.0,8.2,0.0,13.5,40.8,8.3,1.2,15.3,11.0,1.8,0.0,0.0,100.0,74.8,89.8,50.3,8.2
2025-11-24 01:30:00,2356.0,0.0,4066.0,12258.0,2479.0,365.0,4598.0,3320.0,447.0,0.0,0.0,29889.0,54.0,22488.0,20010.0,15102.0,2356.0,7.9,0.0,13.6,41.0,8.3,1.2,15.4,11.1,1.5,0.0,0.0,100.0,75.2,90.3,50.5,7.9
2025-11-24 02:00:00,2582.0,0.0,4067.0,12108.0,2477.0,364.0,4418.0,3318.0,400.0,0.0,0.0,29734.0,56.0,22334.0,19858.0,14949.0,2582.0,8.7,0.0,13.7,40.7,8.3,1.2,14.9,11.2,1.3,0.0,0.0,100.0,75.1,89.5,50.3,8.7
2025-11-24 02:30:00,2452.0,0.0,4067.0,11790.0,2512.0,364.0,4396.0,3323.0,316.0,0.0,0.0,29220.0,54.0,22056.0,19545.0,14666.0,2452.0,8.4,0.0,13.9,40.3,8.6,1.2,15.0,11.4,1.1,0.0,0.0,100.0,75.5,90.3,50.2,8.4
2025-11-24 03:00:00,2410.0,0.0,4072.0,11472.0,2533.0,363.0,4280.0,3326.0,468.0,0.0,0.0,28924.0,56.0,21766.0,19234.0,14368.0,2410.0,8.3,0.0,14.1,39.7,8.8,1.3,14.8,11.5,1.6,0.0,0.0,100.0,75.3,89.7,49.7,8.3
2025-11-24 03:30:00,2587.0,0.0,4071.0,11069.0,2498.0,364.0,4240.0,3324.0,441.0,0.0,0.0,28594.0,58.0,21326.0,18829.0,13931.0,2587.0,9.0,0.0,14.2,38.7,8.7,1.3,14.8,11.6,1.5,0.0,0.0,100.0,74.6,89.2,48.7,9.0
2025-11-24 04:00:00,2917.0,0.0,4072.0,10810.0,2439.0,363.0,3998.0,3328.0,320.0,0.0,0.0,28247.0,62.0,21012.0,18574.0,13612.0,2917.0,10.3,0.0,14.4,38.3,8.6,1.3,14.2,11.8,1.1,0.0,0.0,100.0,74.4,88.5,48.2,10.3
2025-11-24 04:30:00,3463.0,0.0,4069.0,10686.0,2402.0,363.0,3922.0,3329.0,307.0,0.0,0.0,28541.0,68.0,20849.0,18448.0,13451.0,3463.0,12.1,0.0,14.3,37.4,8.4,1.3,13.7,11.7,1.1,0.0,0.0,100.0,73.0,86.8,47.1,12.1
2025-11-24 05:00:00,4572.0,0.0,4069.0,10335.0,2394.0,370.0,3760.0,3312.0,366.0,0.0,0.0,29178.0,82.0,20480.0,18087.0,13099.0,4572.0,15.7,0.0,13.9,35.4,8.2,1.3,12.9,11.4,1.3,0.0,0.0,100.0,70.2,82.8,44.9,15.7
2025-11-24 05:30:00,6734.0,0.0,4074.0,9891.0,2410.0,397.0,3690.0,3284.0,412.0,0.0,0.0,30892.0,105.0,20056.0,17647.0,12698.0,6734.0,21.8,0.0,13.2,32.0,7.8,1.3,11.9,10.6,1.3,0.0,0.0,100.0,64.9,75.2,41.1,21.8
2025-11-24 06:00:00,10596.0,0.0,4076.0,9342.0,2429.0,458.0,3124.0,3308.0,405.0,0.0,112.0,33850.0,141.0,19725.0,17312.0,12341.0,10596.0,31.3,0.0,12.0,27.6,7.2,1.4,9.2,9.8,1.2,0.0,0.3,100.0,58.3,64.6,36.5,31.3
2025-11-24 06:30:00,13850.0,0.0,4070.0,9355.0,2430.0,480.0,3010.0,3324.0,418.0,0.0,26.0,36963.0,164.0,19685.0,17328.0,12291.0,13850.0,37.5,0.0,11.0,25.3,6.6,1.3,8.1,9.0,1.1,0.0,0.1,100.0,53.3,58.4,33.3,37.5
2025-11-24 07:00:00,17120.0,0.0,4067.0,9067.0,2411.0,618.0,2566.0,3294.0,565.0,0.0,0.0,39708.0,186.0,19457.0,17055.0,12096.0,17120.0,43.1,0.0,10.2,22.8,6.1,1.6,6.5,8.3,1.4,0.0,0.0,100.0,49.0,53.1,30.5,43.1
2025-11-24 07:30:00,18400.0,0.0,4067.0,9224.0,2381.0,637.0,2580.0,3273.0,866.0,0.0,14.0,41442.0,192.0,19596.0,17296.0,12256.0,18400.0,44.4,0.0,9.8,22.3,5.7,1.5,6.2,7.9,2.1,0.0,0.0,100.0,47.3,51.8,29.6,44.4
2025-11-24 08:00:00,18985.0,0.0,4069.0,9005.0,2367.0,625.0,3324.0,3284.0,729.0,128.0,124.0,42640.0,192.0,19602.0,17166.0,12249.0,18985.0,44.5,0.0,9.5,21.1,5.6,1.5,7.8,7.7,1.7,0.3,0.3,100.0,46.0,50.9,28.7,44.5
2025-11-24 08:30:00,19265.0,0.0,4065.0,8645.0,2389.0,604.0,3370.0,3273.0,779.0,482.0,654.0,43526.0,191.0,20112.0,17281.0,12774.0,19265.0,44.3,0.0,9.3,19.9,5.5,1.4,7.7,7.5,1.8,1.1,1.5,100.0,46.2,50.5,29.3,44.3
2025-11-24 09:00:00,19478.0,0.0,4072.0,8775.0,2413.0,595.0,3660.0,3264.0,676.0,1083.0,294.0,44310.0,190.0,20496.0,17112.0,13160.0,19478.0,44.0,0.0,9.2,19.8,5.4,1.3,8.3,7.4,1.5,2.4,0.7,100.0,46.3,50.2,29.7,44.0
2025-11-24 09:30:00,19402.0,0.0,4078.0,8880.0,2408.0,592.0,3670.0,3268.0,788.0,1636.0,290.0,45012.0,187.0,21152.0,17317.0,13806.0,19402.0,43.1,0.0,9.1,19.7,5.4,1.3,8.2,7.3,1.8,3.6,0.6,100.0,47.0,50.6,30.7,43.1
2025-11-24 10:00:00,19332.0,0.0,4065.0,8659.0,2415.0,530.0,3500.0,3267.0,738.0,2246.0,218.0,44970.0,185.0,21400.0,16898.0,14068.0,19332.0,43.0,0.0,9.0,19.3,5.4,1.2,7.8,7.3,1.6,5.0,0.5,100.0,47.6,50.1,31.3,43.0
2025-11-24 10:30:00,19353.0,0.0,4060.0,8645.0,2474.0,541.0,3498.0,3266.0,844.0,2541.0,0.0,45222.0,185.0,21527.0,16600.0,14201.0,19353.0,42.8,0.0,9.0,19.1,5.5,1.2,7.7,7.2,1.9,5.6,0.0,100.0,47.6,49.4,31.4,42.8
2025-11-24 11:00:00,19447.0,0.0,4068.0,8974.0,2552.0,521.0,3502.0,3267.0,867.0,2281.0,0.0,45479.0,185.0,21663.0,16899.0,14328.0,19447.0,42.8,0.0,8.9,19.7,5.6,1.1,7.7,7.2,1.9,5.0,0.0,100.0,47.6,49.6,31.5,42.8
2025-11-24 11:30:00,19431.0,0.0,4065.0,9246.0,2614.0,516.0,3502.0,3255.0,761.0,2269.0,0.0,45659.0,183.0,21965.0,17172.0,14645.0,19431.0,42.6,0.0,8.9,20.3,5.7,1.1,7.7,7.1,1.7,5.0,0.0,100.0,48.1,50.2,32.1,42.6
2025-11-24 12:00:00,19576.0,0.0,4067.0,9093.0,2688.0,457.0,3502.0,3263.0,992.0,2427.0,0.0,46065.0,184.0,21995.0,16974.0,14665.0,19576.0,42.5,0.0,8.8,19.7,5.8,1.0,7.6,7.1,2.2,5.3,0.0,100.0,47.7,49.4,31.8,42.5
2025-11-24 12:30:00,19657.0,0.0,4073.0,9230.0,2800.0,457.0,3502.0,3264.0,800.0,2060.0,0.0,45843.0,184.0,21884.0,17213.0,14547.0,19657.0,42.9,0.0,8.9,20.1,6.1,1.0,7.6,7.1,1.7,4.5,0.0,100.0,47.7,50.1,31.7,42.9
2025-11-24 13:00:00,19808.0,0.0,4077.0,9458.0,2907.0,521.0,3502.0,3262.0,1045.0,1922.0,114.0,46616.0,184.0,22261.0,17554.0,14922.0,19808.0,42.5,0.0,8.7,20.3,6.2,1.1,7.5,7.0,2.2,4.1,0.2,100.0,47.8,49.9,32.0,42.5
2025-11-24 13:30:00,19930.0,0.0,4079.0,10164.0,2968.0,621.0,3502.0,3258.0,747.0,1684.0,0.0,46953.0,182.0,22774.0,18162.0,15437.0,19930.0,42.4,0.0,8.7,21.6,6.3,1.3,7.5,6.9,1.6,3.6,0.0,100.0,48.5,50.8,32.9,42.4
2025-11-24 14:00:00,19587.0,0.0,4074.0,11499.0,3018.0,527.0,3502.0,3245.0,580.0,1154.0,150.0,47336.0,177.0,23667.0,19521.0,16348.0,19587.0,41.4,0.0,8.6,24.3,6.4,1.1,7.4,6.9,1.2,2.4,0.3,100.0,50.0,53.3,34.5,41.4
2025-11-24 14:30:00,19718.0,0.0,4077.0,12901.0,3090.0,496.0,3500.0,3244.0,484.0,711.0,0.0,48221.0,174.0,24519.0,20736.0,17198.0,19718.0,40.9,0.0,8.5,26.8,6.4,1.0,7.3,6.7,1.0,1.5,0.0,100.0,50.8,54.7,35.7,40.9
2025-11-24 15:00:00,19201.0,0.0,4071.0,13857.0,3129.0,523.0,3290.0,3276.0,540.0,268.0,260.0,48415.0,169.0,25384.0,22011.0,18037.0,19201.0,39.7,0.0,8.4,28.6,6.5,1.1,6.8,6.8,1.1,0.6,0.5,100.0,52.4,56.6,37.3,39.7
2025-11-24 15:30:00,19357.0,0.0,4066.0,14119.0,3086.0,528.0,3144.0,3310.0,528.0,28.0,434.0,48600.0,170.0,25571.0,22483.0,18195.0,19357.0,39.8,0.0,8.4,29.1,6.3,1.1,6.5,6.8,1.1,0.1,0.9,100.0,52.6,57.1,37.4,39.8
2025-11-24 16:00:00,19500.0,0.0,4070.0,14107.0,3035.0,612.0,3498.0,3302.0,704.0,0.0,356.0,49184.0,170.0,25482.0,22457.0,18110.0,19500.0,39.6,0.0,8.3,28.7,6.2,1.2,7.1,6.7,1.4,0.0,0.7,100.0,51.8,56.8,36.8,39.6
2025-11-24 16:30:00,19606.0,0.0,4066.0,14219.0,3053.0,620.0,3500.0,3304.0,1153.0,0.0,434.0,49955.0,171.0,25696.0,22678.0,18326.0,19606.0,39.2,0.0,8.1,28.5,6.1,1.2,7.0,6.6,2.3,0.0,0.9,100.0,51.4,56.3,36.7,39.2
2025-11-24 17:00:00,19700.0,0.0,4076.0,14362.0,3104.0,784.0,3500.0,3305.0,1558.0,0.0,436.0,50825.0,171.0,26067.0,23063.0,18686.0,19700.0,38.8,0.0,8.0,28.3,6.1,1.5,6.9,6.5,3.1,0.0,0.9,100.0,51.3,56.1,36.8,38.8
2025-11-24 17:30:00,19592.0,0.0,4089.0,14173.0,3136.0,724.0,3500.0,3315.0,1671.0,0.0,436.0,50636.0,172.0,25873.0,22858.0,18469.0,19592.0,38.7,0.0,8.1,28.0,6.2,1.4,6.9,6.5,3.3,0.0,0.9,100.0,51.1,55.8,36.5,38.7
2025-11-24 18:00:00,19405.0,0.0,4089.0,14408.0,3128.0,625.0,3500.0,3311.0,1660.0,0.0,414.0,50540.0,171.0,25975.0,22918.0,18575.0,19405.0,38.4,0.0,8.1,28.5,6.2,1.2,6.9,6.6,3.3,0.0,0.8,100.0,51.4,56.1,36.8,38.4
2025-11-24 18:30:00,19181.0,0.0,4091.0,14515.0,3072.0,623.0,3500.0,3318.0,1192.0,0.0,384.0,49876.0,168.0,26003.0,23016.0,18594.0,19181.0,38.5,0.0,8.2,29.1,6.2,1.2,7.0,6.7,2.4,0.0,0.8,100.0,52.1,57.2,37.3,38.5
2025-11-24 19:00:00,18870.0,0.0,4091.0,14115.0,2993.0,566.0,3502.0,3322.0,1628.0,0.0,84.0,49171.0,171.0,25171.0,22433.0,17758.0,18870.0,38.4,0.0,8.3,28.7,6.1,1.2,7.1,6.8,3.3,0.0,0.2,100.0,51.2,56.7,36.1,38.4
2025-11-24 19:30:00,18459.0,0.0,4096.0,13976.0,2919.0,547.0,3500.0,3314.0,913.0,0.0,0.0,47724.0,168.0,24852.0,22069.0,17442.0,18459.0,38.7,0.0,8.6,29.3,6.1,1.1,7.3,6.9,1.9,0.0,0.0,100.0,52.1,57.5,36.5,38.7
2025-11-24 20:00:00,17611.0,0.0,4101.0,14064.0,2864.0,541.0,3500.0,3306.0,490.0,0.0,0.0,46477.0,163.0,24876.0,22015.0,17469.0,17611.0,37.9,0.0,8.8,30.3,6.2,1.2,7.5,7.1,1.1,0.0,0.0,100.0,53.5,58.7,37.6,37.9
2025-11-24 20:30:00,16152.0,0.0,4096.0,14453.0,2838.0,536.0,3502.0,3309.0,553.0,0.0,0.0,45439.0,154.0,25232.0,22399.0,17827.0,16152.0,35.5,0.0,9.0,31.8,6.2,1.2,7.7,7.3,1.2,0.0,0.0,100.0,55.5,60.8,39.2,35.5
2025-11-24 21:00:00,14498.0,0.0,4100.0,14817.0,2834.0,497.0,3500.0,3309.0,375.0,0.0,8.0,43938.0,143.0,25565.0,22732.0,18156.0,14498.0,33.0,0.0,9.3,33.7,6.5,1.1,8.0,7.5,0.9,0.0,0.0,100.0,58.2,64.3,41.3,33.0
2025-11-24 21:30:00,12228.0,0.0,4103.0,14996.0,2842.0,498.0,3500.0,3286.0,321.0,0.0,0.0,41774.0,129.0,25725.0,22884.0,18336.0,12228.0,29.3,0.0,9.8,35.9,6.8,1.2,8.4,7.9,0.8,0.0,0.0,100.0,61.6,68.2,43.9,29.3
2025-11-24 22:00:00,10404.0,0.0,4104.0,15113.0,2830.0,459.0,3500.0,3294.0,301.0,0.0,0.0,40005.0,117.0,25800.0,22971.0,18402.0,10404.0,26.0,0.0,10.3,37.8,7.1,1.1,8.7,8.2,0.8,0.0,0.0,100.0,64.5,71.6,46.0,26.0
2025-11-24 22:30:00,8953.0,0.0,4098.0,14901.0,2776.0,437.0,3502.0,3315.0,305.0,0.0,0.0,38287.0,107.0,25527.0,22752.0,18114.0,8953.0,23.4,0.0,10.7,38.9,7.2,1.1,9.1,8.7,0.8,0.0,0.0,100.0,66.7,74.6,47.3,23.4
2025-11-24 23:00:00,7263.0,0.0,4098.0,14710.0,2685.0,404.0,3500.0,3313.0,335.0,0.0,0.0,36308.0,95.0,25210.0,22526.0,17799.0,7263.0,20.0,0.0,11.3,40.5,7.4,1.1,9.6,9.1,0.9,0.0,0.0,100.0,69.4,78.4,49.0,20.0
2025-11-24 23:30:00,6656.0,0.0,4104.0,14663.0,2582.0,403.0,3500.0,3297.0,305.0,0.0,0.0,35510.0,90.0,25049.0,22468.0,17648.0,6656.0,18.7,0.0,11.6,41.3,7.3,1.1,9.9,9.3,0.9,0.0,0.0,100.0,70.5,79.9,49.7,18.7
2025-11-25 00:00:00,6280.0,0.0,4103.0,14738.0,2522.0,421.0,3498.0,3308.0,316.0,0.0,0.0,35186.0,87.0,25092.0,22571.0,17681.0,6280.0,17.8,0.0,11.7,41.9,7.2,1.2,9.9,9.4,0.9,0.0,0.0,100.0,71.3,80.9,50.3,17.8
2025-11-25 00:30:00,6944.0,0.0,4097.0,14039.0,2541.0,420.0,3498.0,3318.0,427.0,0.0,0.0,35284.0,95.0,24415.0,21875.0,17000.0,6944.0,19.7,0.0,11.6,39.8,7.2,1.2,9.9,9.4,1.2,0.0,0.0,100.0,69.2,78.3,48.2,19.7
2025-11-25 01:00:00,7168.0,0.0,4113.0,14198.0,2567.0,425.0,3498.0,3296.0,315.0,0.0,0.0,35580.0,96.0,24599.0,22033.0,17190.0,7168.0,20.1,0.0,11.6,39.9,7.2,1.2,9.8,9.3,0.9,0.0,0.0,100.0,69.1,78.2,48.3,20.1
2025-11-25 01:30:00,6401.0,0.0,4104.0,13674.0,2529.0,386.0,3498.0,3279.0,641.0,0.0,0.0,34512.0,93.0,23972.0,21452.0,16589.0,6401.0,18.5,0.0,11.9,39.6,7.3,1.1,10.1,9.5,1.9,0.0,0.0,100.0,69.5,78.9,48.1,18.5
2025-11-25 02:00:00,6697.0,0.0,4105.0,13058.0,2472.0,382.0,3498.0,3280.0,573.0,0.0,0.0,34065.0,97.0,23297.0,20826.0,15912.0,6697.0,19.7,0.0,12.1,38.3,7.3,1.1,10.3,9.6,1.7,0.0,0.0,100.0,68.4,77.6,46.7,19.7
2025-11-25 02:30:00,6890.0,0.0,4108.0,12863.0,2449.0,382.0,3500.0,3275.0,370.0,0.0,0.0,33837.0,98.0,23077.0,20629.0,15694.0,6890.0,20.4,0.0,12.1,38.0,7.2,1.1,10.3,9.7,1.1,0.0,0.0,100.0,68.2,77.5,46.4,20.4
2025-11-25 03:00:00,6662.0,0.0,4111.0,12991.0,2426.0,409.0,3500.0,3266.0,285.0,0.0,0.0,33650.0,95.0,23203.0,20778.0,15826.0,6662.0,19.8,0.0,12.2,38.6,7.2,1.2,10.4,9.7,0.8,0.0,0.0,100.0,69.0,78.6,47.0,19.8
2025-11-25 03:30:00,6420.0,0.0,4106.0,12834.0,2366.0,419.0,3500.0,3298.0,274.0,0.0,0.0,33217.0,93.0,23023.0,20658.0,15619.0,6420.0,19.3,0.0,12.4,38.6,7.1,1.3,10.5,9.9,0.8,0.0,0.0,100.0,69.3,79.2,47.0,19.3
2025-11-25 04:00:00,6533.0,0.0,4106.0,12725.0,2291.0,419.0,3502.0,3311.0,322.0,0.0,0.0,33209.0,95.0,22852.0,20562.0,15435.0,6533.0,19.7,0.0,12.4,38.3,6.9,1.3,10.5,10.0,1.0,0.0,0.0,100.0,68.8,78.7,46.5,19.7
2025-11-25 04:30:00,6611.0,0.0,4110.0,12602.0,2229.0,417.0,3500.0,3307.0,278.0,0.0,0.0,33054.0,96.0,22665.0,20437.0,15248.0,6611.0,20.0,0.0,12.4,38.1,6.7,1.3,10.6,10.0,0.8,0.0,0.0,100.0,68.6,78.5,46.1,20.0
2025-11-25 05:00:00,6986.0,0.0,4107.0,12396.0,2177.0,417.0,3650.0,3313.0,332.0,0.0,0.0,33378.0,101.0,22410.0,20234.0,14990.0,6986.0,20.9,0.0,12.3,37.1,6.5,1.2,10.9,9.9,1.0,0.0,0.0,100.0,67.1,77.8,44.9,20.9
2025-11-25 05:30:00,8003.0,0.0,4113.0,12022.0,2129.0,418.0,3642.0,3316.0,321.0,0.0,0.0,33964.0,112.0,21998.0,19870.0,14569.0,8003.0,23.6,0.0,12.1,35.4,6.3,1.2,10.7,9.8,0.9,0.0,0.0,100.0,64.8,74.8,42.9,23.6
2025-11-25 06:00:00,12451.0,0.0,4110.0,11438.0,2072.0,431.0,2702.0,3313.0,413.0,0.0,0.0,36930.0,150.0,21364.0,19293.0,13941.0,12451.0,33.7,0.0,11.1,31.0,5.6,1.2,7.3,9.0,1.1,0.0,0.0,100.0,57.8,64.1,37.7,33.7
2025-11-25 06:30:00,15587.0,0.0,4114.0,11182.0,2002.0,435.0,2628.0,3313.0,518.0,0.0,0.0,39779.0,171.0,21046.0,19109.0,13619.0,15587.0,39.2,0.0,10.3,28.1,5.0,1.1,6.6,8.3,1.3,0.0,0.0,100.0,52.9,58.3,34.2,39.2
2025-11-25 07:00:00,18309.0,0.0,4100.0,10590.0,1949.0,474.0,3276.0,3319.0,953.0,0.0,0.0,42970.0,188.0,20432.0,18553.0,13013.0,18309.0,42.6,0.0,9.5,24.6,4.5,1.1,7.6,7.7,2.2,0.0,0.0,100.0,47.5,52.7,30.3,42.6
2025-11-25 07:30:00,20779.0,0.0,4105.0,10017.0,1937.0,488.0,3318.0,3319.0,986.0,2.0,0.0,44951.0,202.0,19868.0,18041.0,12444.0,20779.0,46.2,0.0,9.1,22.3,4.3,1.1,7.4,7.4,2.2,0.0,0.0,100.0,44.2,48.9,27.7,46.2
2025-11-25 08:00:00,22580.0,0.0,4110.0,9178.0,1930.0,492.0,3446.0,3319.0,892.0,311.0,0.0,46258.0,212.0,19340.0,17116.0,11911.0,22580.0,48.8,0.0,8.9,19.8,4.2,1.1,7.4,7.2,1.9,0.7,0.0,100.0,41.8,46.0,25.7,48.8
