timestamp,signal_name,severity,reason,supporting_metric,confidence,impact_area,owner,resolution_target,operational_consequence
2025-11-10 04:00:00,Generation Surplus,Low,Generation significantly exceeded demand,27373.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-10 04:30:00,Generation Surplus,Low,Generation significantly exceeded demand,27926.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-10 05:00:00,Generation Surplus,Low,Generation significantly exceeded demand,28312.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-10 05:30:00,Generation Surplus,Low,Generation significantly exceeded demand,29194.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-10 06:00:00,Generation Surplus,Low,Generation significantly exceeded demand,31039.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-10 06:30:00,Generation Surplus,Low,Generation significantly exceeded demand,32895.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-10 07:00:00,Generation Surplus,Low,Generation significantly exceeded demand,35872.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-10 07:30:00,Generation Surplus,Low,Generation significantly exceeded demand,37675.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-10 08:00:00,Generation Surplus,Low,Generation significantly exceeded demand,39080.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-10 08:30:00,Generation Surplus,Low,Generation significantly exceeded demand,39548.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-10 09:00:00,Generation Surplus,Low,Generation significantly exceeded demand,40780.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-10 09:30:00,Generation Surplus,Low,Generation significantly exceeded demand,40934.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-10 10:00:00,Generation Surplus,Low,Generation significantly exceeded demand,41086.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-10 10:30:00,Generation Surplus,Low,Generation significantly exceeded demand,40876.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-10 11:00:00,Generation Surplus,Low,Generation significantly exceeded demand,40623.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-10 11:30:00,Generation Surplus,Low,Generation significantly exceeded demand,40890.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-10 12:00:00,Generation Surplus,Low,Generation significantly exceeded demand,41271.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-10 12:30:00,Generation Surplus,Low,Generation significantly exceeded demand,40681.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-10 13:00:00,Generation Surplus,Low,Generation significantly exceeded demand,40265.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-10 13:30:00,Generation Surplus,Low,Generation significantly exceeded demand,40178.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-10 14:00:00,Generation Surplus,Low,Generation significantly exceeded demand,41019.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-10 14:30:00,Generation Surplus,Low,Generation significantly exceeded demand,41422.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-10 15:00:00,Generation Surplus,Low,Generation significantly exceeded demand,41801.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-11 10:30:00,Generation Surplus,Low,Generation significantly exceeded demand,38964.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-11 11:00:00,Generation Surplus,Low,Generation significantly exceeded demand,39214.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-11 11:30:00,Generation Surplus,Low,Generation significantly exceeded demand,39798.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-11 12:00:00,Generation Surplus,Low,Generation significantly exceeded demand,39966.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-11 12:30:00,Generation Surplus,Low,Generation significantly exceeded demand,40314.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-11 13:00:00,Generation Surplus,Low,Generation significantly exceeded demand,40572.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-11 13:30:00,Generation Surplus,Low,Generation significantly exceeded demand,40513.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-11 14:00:00,Generation Surplus,Low,Generation significantly exceeded demand,41283.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-11 14:30:00,Generation Surplus,Low,Generation significantly exceeded demand,41107.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-11 15:00:00,Generation Surplus,Low,Generation significantly exceeded demand,41386.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-11 15:30:00,Generation Surplus,Low,Generation significantly exceeded demand,42143.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-11 16:00:00,Generation Surplus,Low,Generation significantly exceeded demand,42791.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-11 16:30:00,Generation Surplus,Low,Generation significantly exceeded demand,43928.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-11 17:00:00,Generation Surplus,Low,Generation significantly exceeded demand,43683.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-11 17:30:00,Generation Surplus,Low,Generation significantly exceeded demand,43789.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-11 18:00:00,Generation Surplus,Low,Generation significantly exceeded demand,43196.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-11 18:30:00,Generation Surplus,Low,Generation significantly exceeded demand,42639.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-11 19:00:00,Generation Surplus,Low,Generation significantly exceeded demand,41837.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-11 19:30:00,Generation Surplus,Low,Generation significantly exceeded demand,40708.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-11 20:00:00,Generation Surplus,Low,Generation significantly exceeded demand,39174.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-11 20:30:00,Generation Surplus,Low,Generation significantly exceeded demand,37843.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-11 21:00:00,Generation Surplus,Low,Generation significantly exceeded demand,37061.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-11 21:30:00,Generation Surplus,Low,Generation significantly exceeded demand,35897.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-11 22:00:00,Generation Surplus,Low,Generation significantly exceeded demand,34568.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-11 22:30:00,Generation Surplus,Low,Generation significantly exceeded demand,33509.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-11 23:00:00,Generation Surplus,Low,Generation significantly exceeded demand,32291.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-11 23:30:00,Generation Surplus,Low,Generation significantly exceeded demand,31465.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-12 00:00:00,Generation Surplus,Low,Generation significantly exceeded demand,31113.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-12 00:30:00,Generation Surplus,Low,Generation significantly exceeded demand,31187.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-12 01:00:00,Generation Surplus,Low,Generation significantly exceeded demand,31107.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-12 01:30:00,Generation Surplus,Low,Generation significantly exceeded demand,30970.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-12 02:00:00,Generation Surplus,Low,Generation significantly exceeded demand,30102.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-12 02:30:00,Generation Surplus,Low,Generation significantly exceeded demand,29684.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-12 03:00:00,Generation Surplus,Low,Generation significantly exceeded demand,29564.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-12 03:30:00,Generation Surplus,Low,Generation significantly exceeded demand,29051.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-12 04:00:00,Generation Surplus,Low,Generation significantly exceeded demand,28648.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-12 04:30:00,Generation Surplus,Low,Generation significantly exceeded demand,28564.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-12 05:00:00,Generation Surplus,Low,Generation significantly exceeded demand,28708.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-12 05:30:00,Generation Surplus,Low,Generation significantly exceeded demand,29270.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-12 06:00:00,Generation Surplus,Low,Generation significantly exceeded demand,31539.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-12 06:30:00,Generation Surplus,Low,Generation significantly exceeded demand,33644.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-12 07:00:00,Generation Surplus,Low,Generation significantly exceeded demand,35986.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-12 07:30:00,Generation Surplus,Low,Generation significantly exceeded demand,37378.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-12 09:30:00,Generation Surplus,Low,Generation significantly exceeded demand,39215.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-12 10:00:00,Generation Surplus,Low,Generation significantly exceeded demand,39450.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-12 10:30:00,Generation Surplus,Low,Generation significantly exceeded demand,39499.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-12 11:00:00,Generation Surplus,Low,Generation significantly exceeded demand,39984.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-12 11:30:00,Generation Surplus,Low,Generation significantly exceeded demand,39688.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-12 12:00:00,Generation Surplus,Low,Generation significantly exceeded demand,39743.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-12 12:30:00,Generation Surplus,Low,Generation significantly exceeded demand,40474.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-12 22:30:00,Generation Surplus,Low,Generation significantly exceeded demand,31461.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-12 23:00:00,Generation Surplus,Low,Generation significantly exceeded demand,29830.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-12 23:30:00,Generation Surplus,Low,Generation significantly exceeded demand,29612.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-13 00:00:00,Generation Surplus,Low,Generation significantly exceeded demand,28744.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-13 00:30:00,Generation Surplus,Low,Generation significantly exceeded demand,28694.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-13 01:00:00,Generation Surplus,Low,Generation significantly exceeded demand,28760.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-13 01:30:00,Generation Surplus,Low,Generation significantly exceeded demand,28492.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-13 02:00:00,Generation Surplus,Low,Generation significantly exceeded demand,29434.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-13 02:30:00,Generation Surplus,Low,Generation significantly exceeded demand,29342.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-13 03:00:00,Generation Surplus,Low,Generation significantly exceeded demand,29828.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-13 03:30:00,Generation Surplus,Low,Generation significantly exceeded demand,30242.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-13 04:00:00,Generation Surplus,Low,Generation significantly exceeded demand,29832.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-13 04:30:00,Generation Surplus,Low,Generation significantly exceeded demand,29733.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-13 05:00:00,Generation Surplus,Low,Generation significantly exceeded demand,29429.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-13 05:30:00,Generation Surplus,Low,Generation significantly exceeded demand,29953.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-13 06:00:00,Generation Surplus,Low,Generation significantly exceeded demand,31916.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-13 06:30:00,Generation Surplus,Low,Generation significantly exceeded demand,32956.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-13 07:00:00,Generation Surplus,Low,Generation significantly exceeded demand,35077.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-13 07:30:00,Generation Surplus,Low,Generation significantly exceeded demand,36510.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-13 08:00:00,Generation Surplus,Low,Generation significantly exceeded demand,37444.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-13 08:30:00,Generation Surplus,Low,Generation significantly exceeded demand,38162.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-13 09:00:00,Generation Surplus,Low,Generation significantly exceeded demand,39554.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-13 09:30:00,Generation Surplus,Low,Generation significantly exceeded demand,40724.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-13 10:00:00,Generation Surplus,Low,Generation significantly exceeded demand,41016.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-13 10:30:00,Generation Surplus,Low,Generation significantly exceeded demand,40877.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-13 11:00:00,Generation Surplus,Low,Generation significantly exceeded demand,40785.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-13 11:30:00,Generation Surplus,Low,Generation significantly exceeded demand,40566.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-13 12:00:00,Generation Surplus,Low,Generation significantly exceeded demand,40723.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-13 12:30:00,Generation Surplus,Low,Generation significantly exceeded demand,40059.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-13 13:00:00,Generation Surplus,Low,Generation significantly exceeded demand,39850.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-13 13:30:00,Generation Surplus,Low,Generation significantly exceeded demand,39338.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-13 14:00:00,Generation Surplus,Low,Generation significantly exceeded demand,38430.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-13 21:30:00,Generation Surplus,Low,Generation significantly exceeded demand,35067.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-13 22:00:00,Generation Surplus,Low,Generation significantly exceeded demand,32941.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-13 22:30:00,Generation Surplus,Low,Generation significantly exceeded demand,30788.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-13 23:30:00,Generation Surplus,Low,Generation significantly exceeded demand,28705.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-14 00:00:00,Generation Surplus,Low,Generation significantly exceeded demand,29280.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-14 00:30:00,Generation Surplus,Low,Generation significantly exceeded demand,30064.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-14 01:00:00,Generation Surplus,Low,Generation significantly exceeded demand,30532.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-14 01:30:00,Generation Surplus,Low,Generation significantly exceeded demand,30526.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-14 02:00:00,Generation Surplus,Low,Generation significantly exceeded demand,30429.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-14 02:30:00,Generation Surplus,Low,Generation significantly exceeded demand,30273.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-14 03:00:00,Generation Surplus,Low,Generation significantly exceeded demand,29443.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-14 03:30:00,Generation Surplus,Low,Generation significantly exceeded demand,29142.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-14 04:00:00,Generation Surplus,Low,Generation significantly exceeded demand,29086.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-14 04:30:00,Generation Surplus,Low,Generation significantly exceeded demand,29247.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-14 05:00:00,Generation Surplus,Low,Generation significantly exceeded demand,29507.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-14 05:30:00,Generation Surplus,Low,Generation significantly exceeded demand,30166.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-14 06:00:00,Generation Surplus,Low,Generation significantly exceeded demand,31879.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-14 06:30:00,Generation Surplus,Low,Generation significantly exceeded demand,33342.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-14 07:00:00,Generation Surplus,Low,Generation significantly exceeded demand,36194.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-14 07:30:00,Generation Surplus,Low,Generation significantly exceeded demand,38271.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-14 08:00:00,Generation Surplus,Low,Generation significantly exceeded demand,39222.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-14 08:30:00,Generation Surplus,Low,Generation significantly exceeded demand,39714.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-14 09:00:00,Generation Surplus,Low,Generation significantly exceeded demand,40214.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-14 09:30:00,Generation Surplus,Low,Generation significantly exceeded demand,40598.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-14 10:00:00,Generation Surplus,Low,Generation significantly exceeded demand,40799.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-14 10:30:00,Generation Surplus,Low,Generation significantly exceeded demand,41032.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-14 11:00:00,Generation Surplus,Low,Generation significantly exceeded demand,41576.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-14 11:30:00,Generation Surplus,Low,Generation significantly exceeded demand,42020.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-14 12:00:00,Generation Surplus,Low,Generation significantly exceeded demand,42549.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-14 12:30:00,Generation Surplus,Low,Generation significantly exceeded demand,42862.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-14 13:00:00,Generation Surplus,Low,Generation significantly exceeded demand,42952.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-14 13:30:00,Generation Surplus,Low,Generation significantly exceeded demand,42378.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-14 14:00:00,Generation Surplus,Low,Generation significantly exceeded demand,42063.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-14 14:30:00,Generation Surplus,Low,Generation significantly exceeded demand,42174.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-14 15:00:00,Generation Surplus,Low,Generation significantly exceeded demand,42155.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-14 15:30:00,Generation Surplus,Low,Generation significantly exceeded demand,42532.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-14 16:00:00,Generation Surplus,Low,Generation significantly exceeded demand,42788.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-14 16:30:00,Generation Surplus,Low,Generation significantly exceeded demand,43632.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-14 17:00:00,Generation Surplus,Low,Generation significantly exceeded demand,44094.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-14 17:30:00,Generation Surplus,Low,Generation significantly exceeded demand,44049.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-14 18:00:00,Generation Surplus,Low,Generation significantly exceeded demand,43712.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-14 18:30:00,Generation Surplus,Low,Generation significantly exceeded demand,42646.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-14 19:00:00,Generation Surplus,Low,Generation significantly exceeded demand,40819.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-14 19:30:00,Generation Surplus,Low,Generation significantly exceeded demand,39489.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-14 20:00:00,Generation Surplus,Low,Generation significantly exceeded demand,38284.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-14 20:30:00,Generation Surplus,Low,Generation significantly exceeded demand,36908.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-14 21:00:00,Generation Surplus,Low,Generation significantly exceeded demand,36076.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-14 21:30:00,Generation Surplus,Low,Generation significantly exceeded demand,35098.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-14 22:00:00,Generation Surplus,Low,Generation significantly exceeded demand,34110.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-14 22:30:00,Generation Surplus,Low,Generation significantly exceeded demand,33394.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-14 23:00:00,Generation Surplus,Low,Generation significantly exceeded demand,32329.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-14 23:30:00,Generation Surplus,Low,Generation significantly exceeded demand,32133.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-15 00:00:00,Generation Surplus,Low,Generation significantly exceeded demand,32247.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-15 00:30:00,Generation Surplus,Low,Generation significantly exceeded demand,32504.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-15 01:00:00,Generation Surplus,Low,Generation significantly exceeded demand,32392.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-15 01:30:00,Generation Surplus,Low,Generation significantly exceeded demand,31908.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-15 02:00:00,Generation Surplus,Low,Generation significantly exceeded demand,31550.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-15 02:30:00,Generation Surplus,Low,Generation significantly exceeded demand,31058.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-15 03:00:00,Generation Surplus,Low,Generation significantly exceeded demand,30991.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-15 03:30:00,Generation Surplus,Low,Generation significantly exceeded demand,30672.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-15 04:00:00,Generation Surplus,Low,Generation significantly exceeded demand,30464.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-15 04:30:00,Generation Surplus,Low,Generation significantly exceeded demand,30174.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-15 05:00:00,Generation Surplus,Low,Generation significantly exceeded demand,30389.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-15 05:30:00,Generation Surplus,Low,Generation significantly exceeded demand,30501.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-15 06:00:00,Generation Surplus,Low,Generation significantly exceeded demand,30043.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-15 06:30:00,Generation Surplus,Low,Generation significantly exceeded demand,30227.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-15 07:00:00,Generation Surplus,Low,Generation significantly exceeded demand,30220.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-15 07:30:00,Generation Surplus,Low,Generation significantly exceeded demand,30045.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-15 10:30:00,Generation Surplus,Low,Generation significantly exceeded demand,35681.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-15 11:00:00,Generation Surplus,Low,Generation significantly exceeded demand,36467.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-15 11:30:00,Generation Surplus,Low,Generation significantly exceeded demand,36821.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-15 12:00:00,Generation Surplus,Low,Generation significantly exceeded demand,36801.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-15 23:00:00,Generation Surplus,Low,Generation significantly exceeded demand,29312.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-15 23:30:00,Generation Surplus,Low,Generation significantly exceeded demand,28705.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-16 02:30:00,Generation Surplus,Low,Generation significantly exceeded demand,26973.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-16 03:00:00,Generation Surplus,Low,Generation significantly exceeded demand,26536.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-16 03:30:00,Generation Surplus,Low,Generation significantly exceeded demand,26326.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-16 04:00:00,Generation Surplus,Low,Generation significantly exceeded demand,25951.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-16 04:30:00,Generation Surplus,Low,Generation significantly exceeded demand,26511.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-16 05:00:00,Generation Surplus,Low,Generation significantly exceeded demand,26384.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-16 05:30:00,Generation Surplus,Low,Generation significantly exceeded demand,26096.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-16 06:00:00,Generation Surplus,Low,Generation significantly exceeded demand,26437.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
2025-11-16 06:30:00,Generation Surplus,Low,Generation significantly exceeded demand,26926.0,Medium,Generation Management,Operations Team,6 Hours,Excess generation capacity available
